,nickName,TargetType_descr,dropBack,FP_yards,FP_TD,FP_intercept,FP_total,FP/DB
375,Chiefs,Curl,94,25.2,12,-3,34.2,0.3638297872340426
376,Chiefs,Deep Cross,12,8.36,0,0,8.36,0.6966666666666667
377,Chiefs,Dig,32,9.040000000000001,0,-1,8.040000000000001,0.25125000000000003
378,Chiefs,Drag,20,5.440000000000001,0,-1,4.44,0.22200000000000003
379,Chiefs,Fade,34,6.08,4,-1,9.08,0.2670588235294118
380,Chiefs,Fade - Back Shoulder,16,4.680000000000001,12,0,16.68,1.0425
381,Chiefs,Flat - Left,14,2.52,0,0,2.52,0.18
382,Chiefs,Flat - Right,25,6.000000000000002,0,0,6.000000000000002,0.24000000000000007
383,Chiefs,Go/Fly,26,9.48,12,-1,20.48,0.7876923076923077
384,Chiefs,Hitch & Go,2,0.6,4,0,4.6,2.3
385,Chiefs,Jet Sweep Pass,2,0.12,0,0,0.12,0.06
386,Chiefs,Leak,1,0.0,0,0,0.0,0.0
387,Chiefs,Out,59,14.879999999999997,16,-1,29.879999999999992,0.5064406779661016
388,Chiefs,Out & Up,4,3.12,4,0,7.12,1.78
389,Chiefs,Over Ball,8,2.0,0,0,2.0,0.25
390,Chiefs,Post,20,11.16,20,-2,29.159999999999997,1.4579999999999997
391,Chiefs,Quick,2,0.6799999999999999,0,0,0.6799999999999999,0.33999999999999997
392,Chiefs,Screen - Bubble,9,1.2000000000000002,0,0,1.2000000000000002,0.13333333333333336
393,Chiefs,Screen - Quick,3,1.7599999999999998,0,0,1.7599999999999998,0.5866666666666666
394,Chiefs,Screen - RB,5,4.08,4,0,8.08,1.616
395,Chiefs,Screen - TE,1,0.28,0,0,0.28,0.28
396,Chiefs,Screen - Tunnel,14,4.5600000000000005,0,0,4.5600000000000005,0.32571428571428573
397,Chiefs,Seam,12,5.12,4,-1,8.12,0.6766666666666666
398,Chiefs,Slant,45,11.079999999999998,4,0,15.079999999999998,0.3351111111111111
399,Chiefs,Sluggo,3,0.0,0,0,0.0,0.0
400,Chiefs,Stick - Nod,1,0.0,0,0,0.0,0.0
401,Chiefs,Swing - Left,15,3.44,0,0,3.44,0.22933333333333333
402,Chiefs,Swing - Right,18,4.36,0,-1,3.3600000000000008,0.1866666666666667
403,Chiefs,Wheel,4,0.92,0,0,0.92,0.23
404,Chiefs,Whip,7,0.8400000000000001,4,0,4.840000000000001,0.6914285714285715
405,Colts,Angle,7,2.36,4,0,6.359999999999999,0.9085714285714285
406,Colts,Beneath,3,0.72,0,0,0.72,0.24
407,Colts,Broken Play,29,9.64,16,0,25.639999999999997,0.8841379310344827
408,Colts,Check & Release,16,4.200000000000001,0,0,4.200000000000001,0.26250000000000007
409,Colts,Chip - Curl,6,1.1600000000000001,0,-1,0.16000000000000003,0.026666666666666672
410,Colts,Chip - Drag,4,0.8400000000000001,0,0,0.8400000000000001,0.21000000000000002
411,Colts,Chip - Flat,15,4.8,0,0,4.8,0.32
412,Colts,Comeback,10,2.0,4,0,6.000000000000001,0.6000000000000001
413,Colts,Corner,11,4.56,0,0,4.56,0.4145454545454545
414,Colts,Corner Post,1,2.7600000000000002,4,0,6.76,6.76
415,Colts,Curl,89,19.680000000000003,4,-5,18.680000000000007,0.20988764044943828
416,Colts,Deep Cross,23,7.640000000000001,0,-1,6.640000000000001,0.2886956521739131
417,Colts,Dig,41,15.120000000000001,8,-5,18.12,0.4419512195121951
418,Colts,Drag,16,3.16,12,0,15.16,0.9475
419,Colts,Fade,12,2.2,4,0,6.2,0.5166666666666667
420,Colts,Fade - Back Shoulder,4,1.92,0,0,1.92,0.48
421,Colts,Flat - Left,16,2.3999999999999995,8,0,10.400000000000002,0.6500000000000001
422,Colts,Flat - Right,11,2.5200000000000005,4,0,6.520000000000001,0.5927272727272729
423,Colts,Go/Fly,15,1.32,0,-3,-1.68,-0.112
424,Colts,Hitch & Go,1,1.76,0,0,1.76,1.76
425,Colts,Jerk,2,0.6000000000000001,0,0,0.6000000000000001,0.30000000000000004
426,Colts,Jet Sweep Pass,3,-0.72,0,0,-0.72,-0.24
427,Colts,Out,66,19.28,8,-1,26.28,0.3981818181818182
428,Colts,Out & Up,5,0.76,4,0,4.76,0.952
