nickName,CoverageType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes,plays,totalPlays,freq
Jets,Cover 4,71.69999999999999,12,55,138.7,264.0,0.5253787878787879,68,447,0.15212527964205816
Jets,Cover 6,14.3,0,16,30.3,63.0,0.48095238095238096,21,447,0.04697986577181208
Jets,Man Cover 2,2.9000000000000004,0,2,4.9,85.0,0.05764705882352942,5,447,0.011185682326621925
Jets,Prevent,0.0,0,0,0.0,4.0,0.0,1,447,0.0022371364653243847
Jets,Screen,35.40000000000001,12,46,93.39999999999999,96.0,0.9729166666666665,54,447,0.12080536912751678
Lions,Combination,3.8000000000000007,0,3,6.800000000000001,5.0,1.36,8,458,0.017467248908296942
Lions,Cover 0,6.2,12,5,23.2,17.0,1.3647058823529412,11,458,0.024017467248908297
Lions,Cover 1,112.49999999999999,42,63,217.50000000000006,324.0,0.6712962962962965,111,458,0.2423580786026201
Lions,Cover 2,33.4,0,37,70.4,197.0,0.3573604060913706,57,458,0.12445414847161572
Lions,Cover 3,98.6,12,75,185.59999999999997,609.0,0.3047619047619047,103,458,0.22489082969432314
Lions,Cover 4,58.400000000000006,6,47,111.4,357.0,0.31204481792717087,64,458,0.13973799126637554
Lions,Cover 6,16.900000000000002,0,10,26.9,68.0,0.39558823529411763,18,458,0.039301310043668124
Lions,Man Cover 2,23.8,12,16,51.80000000000001,12.0,4.316666666666667,28,458,0.0611353711790393
Lions,Other,0.0,0,0,0.0,10.0,0.0,2,458,0.004366812227074236
Lions,Prevent,1.6,0,2,3.6,25.0,0.14400000000000002,3,458,0.006550218340611353
Lions,Screen,37.7,24,50,111.7,96.0,1.1635416666666667,53,458,0.11572052401746726
Packers,Combination,1.9000000000000001,0,1,2.9000000000000004,17.0,0.17058823529411768,2,520,0.0038461538461538464
Packers,Cover 0,6.200000000000001,18,4,28.200000000000003,48.0,0.5875,5,520,0.009615384615384616
Packers,Cover 1,67.0,18,55,140.0,457.0,0.3063457330415755,110,520,0.21153846153846154
Packers,Cover 2,27.5,6,24,57.5,133.0,0.4323308270676692,36,520,0.06923076923076923
Packers,Cover 3,106.99999999999999,24,84,215.0,398.0,0.5402010050251256,124,520,0.23846153846153847
Packers,Cover 4,68.9,6,73,147.89999999999995,221.0,0.669230769230769,117,520,0.225
Packers,Cover 6,19.999999999999996,6,14,40.00000000000001,52.0,0.7692307692307694,23,520,0.04423076923076923
Packers,Man Cover 2,24.700000000000003,0,23,47.70000000000001,214.0,0.22289719626168228,41,520,0.07884615384615384
Packers,Other,2.0,0,2,4.0,5.0,0.8,4,520,0.007692307692307693
Packers,Prevent,4.5,0,3,7.5,12.0,0.625,5,520,0.009615384615384616
Packers,Screen,29.100000000000005,6,47,82.10000000000001,179.0,0.458659217877095,53,520,0.10192307692307692
Panthers,Combination,3.3,6,2,11.3,19.0,0.5947368421052632,3,388,0.007731958762886598
Panthers,Cover 0,6.800000000000001,6,5,17.8,22.0,0.8090909090909091,7,388,0.01804123711340206
Panthers,Cover 1,70.7,18,59,147.70000000000002,464.0,0.3183189655172414,101,388,0.2603092783505155
Panthers,Cover 2,32.4,6,28,66.4,282.0,0.23546099290780143,36,388,0.09278350515463918
Panthers,Cover 3,93.60000000000004,6,87,186.59999999999997,523.0,0.3567877629063097,128,388,0.32989690721649484
Panthers,Cover 4,31.799999999999997,6,29,66.80000000000001,260.0,0.256923076923077,51,388,0.13144329896907217
Panthers,Cover 6,4.1000000000000005,0,4,8.100000000000001,45.0,0.18000000000000002,4,388,0.010309278350515464
Panthers,Man Cover 2,8.1,18,9,35.1,57.0,0.6157894736842106,15,388,0.03865979381443299
Panthers,Prevent,1.2000000000000002,0,2,3.2,33.0,0.09696969696969697,2,388,0.005154639175257732
Panthers,Screen,16.3,0,39,55.300000000000004,140.0,0.395,41,388,0.1056701030927835
Patriots,Cover 0,5.9,18,4,27.9,17.0,1.6411764705882352,8,414,0.01932367149758454
Patriots,Cover 1,95.60000000000002,24,67,186.60000000000002,602.0,0.30996677740863793,132,414,0.3188405797101449
Patriots,Cover 2,23.7,0,26,49.699999999999996,162.0,0.3067901234567901,34,414,0.0821256038647343
Patriots,Cover 3,114.80000000000003,30,96,240.79999999999998,575.0,0.41878260869565215,151,414,0.3647342995169082
Patriots,Cover 4,20.3,6,24,50.29999999999999,299.0,0.16822742474916386,37,414,0.0893719806763285
Patriots,Cover 6,5.800000000000001,0,3,8.8,43.0,0.2046511627906977,4,414,0.00966183574879227
Patriots,Man Cover 2,8.600000000000001,0,4,12.600000000000001,133.0,0.09473684210526317,10,414,0.024154589371980676
Patriots,Prevent,0.8,0,1,1.8,9.0,0.2,2,414,0.004830917874396135
Patriots,Screen,19.599999999999998,12,32,63.599999999999994,72.0,0.8833333333333333,36,414,0.08695652173913043
Raiders,Cover 1,62.199999999999996,24,52,138.20000000000002,555.0,0.24900900900900905,94,529,0.1776937618147448
Raiders,Cover 2,16.200000000000003,12,16,44.199999999999996,212.0,0.20849056603773583,20,529,0.03780718336483932
Raiders,Cover 3,184.29999999999987,48,178,410.3,702.0,0.5844729344729345,261,529,0.4933837429111531
Raiders,Cover 4,47.099999999999994,6,41,94.1,434.0,0.21682027649769584,65,529,0.12287334593572778
Raiders,Cover 6,1.4,0,4,5.4,24.0,0.225,5,529,0.00945179584120983
Raiders,Man Cover 2,13.800000000000002,18,8,39.800000000000004,216.0,0.1842592592592593,21,529,0.03969754253308128
Raiders,Other,1.2000000000000002,6,1,8.2,4.0,2.05,1,529,0.001890359168241966
Raiders,Prevent,8.5,0,6,14.5,14.0,1.0357142857142858,7,529,0.013232514177693762
Raiders,Screen,27.000000000000004,12,51,90.0,55.0,1.6363636363636365,55,529,0.10396975425330812
Rams,Combination,1.1,0,1,2.1,13.0,0.16153846153846155,1,574,0.0017421602787456446
Rams,Cover 0,2.3000000000000003,6,3,11.299999999999999,36.0,0.3138888888888889,4,574,0.006968641114982578
Rams,Cover 1,59.59999999999999,6,50,115.60000000000002,361.0,0.3202216066481995,76,574,0.13240418118466898
Rams,Cover 2,31.200000000000003,0,25,56.20000000000001,317.0,0.1772870662460568,34,574,0.059233449477351915
Rams,Cover 3,160.29999999999998,66,128,354.3000000000001,444.0,0.7979729729729732,202,574,0.3519163763066202
Rams,Cover 4,96.09999999999997,6,84,186.10000000000002,432.0,0.4307870370370371,134,574,0.23344947735191637
Rams,Cover 6,27.500000000000004,0,20,47.500000000000014,56.0,0.8482142857142859,28,574,0.04878048780487805
Rams,Man Cover 2,18.500000000000004,0,11,29.499999999999996,134.0,0.22014925373134325,16,574,0.027874564459930314
Rams,Other,0.0,0,0,0.0,2.0,0.0,1,574,0.0017421602787456446
Rams,Prevent,6.0,0,7,13.0,6.0,2.1666666666666665,9,574,0.0156794425087108
Rams,Screen,53.89999999999998,12,64,129.90000000000006,90.0,1.443333333333334,69,574,0.12020905923344948
Ravens,Cover 0,32.00000000000001,24,15,71.00000000000001,110.0,0.6454545454545456,28,523,0.05353728489483748
Ravens,Cover 1,117.50000000000001,54,80,251.49999999999997,292.0,0.8613013698630136,139,523,0.26577437858508607
Ravens,Cover 2,33.9,12,27,72.9,168.0,0.43392857142857144,37,523,0.07074569789674952
Ravens,Cover 3,115.00000000000001,12,87,213.99999999999997,714.0,0.299719887955182,125,523,0.2390057361376673
Ravens,Cover 4,61.099999999999994,0,54,115.09999999999998,617.0,0.186547811993517,88,523,0.1682600382409178
Ravens,Cover 6,8.700000000000001,0,7,15.700000000000001,59.0,0.26610169491525426,13,523,0.0248565965583174
Ravens,Man Cover 2,26.0,0,22,48.0,58.0,0.8275862068965517,40,523,0.07648183556405354
Ravens,Other,1.5,0,1,2.5,10.0,0.25,2,523,0.0038240917782026767
Ravens,Prevent,3.8000000000000007,0,3,6.800000000000001,39.0,0.17435897435897438,4,523,0.0076481835564053535
Ravens,Screen,39.9,12,44,95.90000000000003,48.0,1.9979166666666675,47,523,0.08986615678776291
Saints,Combination,2.9000000000000004,0,2,4.9,8.0,0.6125,2,505,0.0039603960396039604
Saints,Cover 0,6.1,0,6,12.1,49.0,0.24693877551020407,10,505,0.019801980198019802
Saints,Cover 1,104.4,42,73,219.4,414.0,0.529951690821256,119,505,0.23564356435643563
Saints,Cover 2,27.400000000000002,6,36,69.39999999999998,153.0,0.4535947712418299,51,505,0.100990099009901
