playerName,TargetType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Player,RouteType,Routes Run,FP/routes
Hunter Renfrow,Curl,21.3,6,27,54.300000000000004,Hunter Renfrow,Curl,104.0,0.5221153846153846
Hunter Renfrow,Dig,11.900000000000002,0,7,18.9,Hunter Renfrow,Dig,41.0,0.4609756097560975
Hunter Renfrow,Out,12.799999999999999,12,17,41.8,Hunter Renfrow,Out,52.0,0.8038461538461538
Hunter Renfrow,Post,1.1,6,1,8.1,Hunter Renfrow,Post,11.0,0.7363636363636363
Hunter Renfrow,Slant,7.000000000000001,0,5,12.0,Hunter Renfrow,Slant,18.0,0.6666666666666666
Ian Thomas,Curl,1.0,0,1,2.0,Ian Thomas,Curl,28.0,0.07142857142857142
Ian Thomas,Post,3.7,0,2,5.7,Ian Thomas,Post,10.0,0.5700000000000001
Ihmir Smith-Marsette,Corner,2.6,6,2,10.600000000000001,Ihmir Smith-Marsette,Corner,9.0,1.177777777777778
Ihmir Smith-Marsette,Post,4.4,6,1,11.4,Ihmir Smith-Marsette,Post,5.0,2.2800000000000002
Isaiah Ford,Comeback,1.9000000000000001,0,1,2.9000000000000004,Isaiah Ford,Comeback,2.0,1.4500000000000002
Isaiah Ford,Slant,1.0,6,1,8.0,Isaiah Ford,Slant,8.0,1.0
J.D. McKissic,Curl,4.600000000000001,0,6,10.6,J.D. McKissic,Curl,21.0,0.5047619047619047
J.D. McKissic,Dig,1.5,0,3,4.5,J.D. McKissic,Dig,4.0,1.125
J.D. McKissic,Slant,0.8,0,1,1.8,J.D. McKissic,Slant,3.0,0.6
Ja'Marcus Bradley,Corner,3.7,0,1,4.7,Ja'Marcus Bradley,Corner,3.0,1.5666666666666667
Ja'Marr Chase,Comeback,3.4000000000000004,0,4,7.4,Ja'Marr Chase,Comeback,8.0,0.925
Ja'Marr Chase,Corner,2.5,6,2,10.5,Ja'Marr Chase,Corner,27.0,0.3888888888888889
Ja'Marr Chase,Curl,22.2,0,17,39.20000000000001,Ja'Marr Chase,Curl,84.0,0.4666666666666668
Ja'Marr Chase,Dig,13.799999999999999,0,11,24.8,Ja'Marr Chase,Dig,56.0,0.4428571428571429
Ja'Marr Chase,Out,16.7,6,9,31.7,Ja'Marr Chase,Out,49.0,0.6469387755102041
Ja'Marr Chase,Post,5.300000000000001,0,1,6.300000000000001,Ja'Marr Chase,Post,18.0,0.35000000000000003
Ja'Marr Chase,Slant,24.700000000000003,12,15,51.7,Ja'Marr Chase,Slant,53.0,0.9754716981132076
JaMycal Hasty,Out,2.4000000000000004,0,3,5.4,JaMycal Hasty,Out,7.0,0.7714285714285715
JaMycal Hasty,Slant,2.3000000000000003,0,1,3.3000000000000003,JaMycal Hasty,Slant,2.0,1.6500000000000001
Jack Doyle,Corner,8.0,0,3,11.0,Jack Doyle,Corner,14.0,0.7857142857142857
Jack Doyle,Curl,4.5,0,5,9.5,Jack Doyle,Curl,53.0,0.1792452830188679
Jack Doyle,Dig,4.2,0,3,7.2,Jack Doyle,Dig,38.0,0.18947368421052632
Jacob Hollister,Corner,0.1,6,1,7.1,Jacob Hollister,Corner,3.0,2.3666666666666667
Jacob Hollister,Dig,0.0,0,0,0.0,Jacob Hollister,Dig,7.0,0.0
Jaelon Darden,Comeback,0.0,0,0,0.0,Jaelon Darden,Comeback,2.0,0.0
Jake Kumerow,Corner,0.0,0,0,0.0,Jake Kumerow,Corner,4.0,0.0
Jakeem Grant,Comeback,0.0,0,0,0.0,Jakeem Grant,Comeback,3.0,0.0
Jakobi Meyers,Comeback,0.8,0,1,1.8,Jakobi Meyers,Comeback,5.0,0.36
Jakobi Meyers,Corner,5.300000000000001,6,3,14.3,Jakobi Meyers,Corner,13.0,1.1
Jakobi Meyers,Curl,4.1000000000000005,0,9,13.1,Jakobi Meyers,Curl,60.0,0.21833333333333332
Jakobi Meyers,Dig,15.600000000000001,6,12,33.6,Jakobi Meyers,Dig,77.0,0.4363636363636364
Jakobi Meyers,Out,15.900000000000002,0,18,33.900000000000006,Jakobi Meyers,Out,64.0,0.5296875000000001
Jakobi Meyers,Post,3.8000000000000003,0,1,4.800000000000001,Jakobi Meyers,Post,21.0,0.2285714285714286
Jakobi Meyers,Slant,7.700000000000001,0,6,13.7,Jakobi Meyers,Slant,19.0,0.7210526315789473
Jalen Guyton,Comeback,1.5,0,2,3.5,Jalen Guyton,Comeback,8.0,0.4375
Jalen Guyton,Corner,6.6000000000000005,6,2,14.600000000000001,Jalen Guyton,Corner,14.0,1.042857142857143
Jalen Guyton,Curl,7.800000000000001,6,7,20.8,Jalen Guyton,Curl,61.0,0.3409836065573771
Jalen Guyton,Out,7.000000000000001,0,5,12.0,Jalen Guyton,Out,21.0,0.5714285714285714
Jalen Guyton,Slant,2.2,0,2,4.2,Jalen Guyton,Slant,26.0,0.16153846153846155
Jalen Reagor,Comeback,2.0,0,2,4.0,Jalen Reagor,Comeback,13.0,0.3076923076923077
Jalen Reagor,Curl,3.5,0,3,6.5,Jalen Reagor,Curl,84.0,0.07738095238095238
Jalen Reagor,Out,2.0,0,2,4.0,Jalen Reagor,Out,12.0,0.3333333333333333
Jalen Reagor,Post,0.0,0,0,0.0,Jalen Reagor,Post,24.0,0.0
Jalen Reagor,Slant,2.2,0,3,5.2,Jalen Reagor,Slant,8.0,0.65
Jamaal Williams,Out,1.1,0,2,3.1,Jamaal Williams,Out,5.0,0.62
Jamal Agnew,Comeback,1.0,0,1,2.0,Jamal Agnew,Comeback,2.0,1.0
Jamal Agnew,Corner,0.0,0,0,0.0,Jamal Agnew,Corner,6.0,0.0
Jamal Agnew,Dig,0.0,0,0,0.0,Jamal Agnew,Dig,16.0,0.0
Jamal Agnew,Out,4.5,0,7,11.5,Jamal Agnew,Out,24.0,0.4791666666666667
Jamal Agnew,Slant,0.8,0,1,1.8,Jamal Agnew,Slant,6.0,0.3
James Conner,Corner,0.0,0,0,0.0,James Conner,Corner,1.0,0.0
James O'Shaughnessy,Corner,2.4000000000000004,0,1,3.4000000000000004,James O'Shaughnessy,Corner,5.0,0.68
James O'Shaughnessy,Curl,5.2,0,6,11.200000000000001,James O'Shaughnessy,Curl,33.0,0.3393939393939394
James O'Shaughnessy,Dig,2.2,0,1,3.2,James O'Shaughnessy,Dig,9.0,0.35555555555555557
James Proche,Slant,3.5000000000000004,0,4,7.500000000000001,James Proche,Slant,12.0,0.6250000000000001
James Robinson,Curl,4.0,0,4,8.0,James Robinson,Curl,43.0,0.18604651162790697
James Robinson,Out,3.5,0,3,6.5,James Robinson,Out,8.0,0.8125
James Robinson,Slant,1.5,0,1,2.5,James Robinson,Slant,4.0,0.625
James Washington,Comeback,0.0,0,0,0.0,James Washington,Comeback,2.0,0.0
James Washington,Corner,0.0,0,0,0.0,James Washington,Corner,16.0,0.0
James Washington,Out,6.9,0,6,12.899999999999999,James Washington,Out,37.0,0.3486486486486486
James Washington,Post,6.0,6,2,14.0,James Washington,Post,9.0,1.5555555555555556
James Washington,Slant,1.5,0,2,3.5,James Washington,Slant,26.0,0.1346153846153846
Jamison Crowder,Curl,15.8,0,15,30.799999999999997,Jamison Crowder,Curl,62.0,0.49677419354838703
Jamison Crowder,Dig,0.8,0,1,1.8,Jamison Crowder,Dig,19.0,0.09473684210526316
Jamison Crowder,Out,8.9,6,12,26.9,Jamison Crowder,Out,54.0,0.4981481481481481
Jamison Crowder,Slant,0.0,0,0,0.0,Jamison Crowder,Slant,22.0,0.0
Jared Cook,Corner,4.4,12,4,20.4,Jared Cook,Corner,32.0,0.6375
Jared Cook,Curl,4.3,0,5,9.3,Jared Cook,Curl,94.0,0.09893617021276596
Jared Cook,Dig,0.0,0,0,0.0,Jared Cook,Dig,23.0,0.0
Jared Cook,Out,6.7,0,7,13.700000000000001,Jared Cook,Out,48.0,0.2854166666666667
Jared Cook,Post,1.9000000000000001,0,1,2.9000000000000004,Jared Cook,Post,8.0,0.36250000000000004
Jared Cook,Slant,1.0,0,1,2.0,Jared Cook,Slant,12.0,0.16666666666666666
Jarvis Landry,Comeback,0.9,0,1,1.9,Jarvis Landry,Comeback,3.0,0.6333333333333333
Jarvis Landry,Corner,4.300000000000001,0,2,6.300000000000001,Jarvis Landry,Corner,7.0,0.9000000000000001
Jarvis Landry,Curl,6.3,0,7,13.3,Jarvis Landry,Curl,46.0,0.2891304347826087
Jarvis Landry,Dig,2.8,0,2,4.8,Jarvis Landry,Dig,22.0,0.21818181818181817
Jarvis Landry,Out,13.5,6,10,29.499999999999996,Jarvis Landry,Out,51.0,0.5784313725490196
Jarvis Landry,Post,0.0,0,0,0.0,Jarvis Landry,Post,12.0,0.0
Jarvis Landry,Slant,8.200000000000001,0,8,16.2,Jarvis Landry,Slant,27.0,0.6
Jauan Jennings,Curl,3.8000000000000003,0,4,7.8,Jauan Jennings,Curl,19.0,0.4105263157894737
Jauan Jennings,Dig,1.9000000000000001,6,2,9.9,Jauan Jennings,Dig,20.0,0.495
Jauan Jennings,Out,11.700000000000001,12,11,34.699999999999996,Jauan Jennings,Out,26.0,1.3346153846153845
Jauan Jennings,Post,2.1,0,1,3.1,Jauan Jennings,Post,14.0,0.22142857142857145
Jauan Jennings,Slant,1.4000000000000001,0,2,3.4000000000000004,Jauan Jennings,Slant,9.0,0.3777777777777778
Javonte Williams,Dig,1.9,0,2,3.9,Javonte Williams,Dig,12.0,0.325
Javonte Williams,Out,2.7,0,3,5.7,Javonte Williams,Out,16.0,0.35625
Javonte Williams,Post,3.4000000000000004,0,1,4.4,Javonte Williams,Post,1.0,4.4
Jaylen Waddle,Comeback,0.0,0,0,0.0,Jaylen Waddle,Comeback,1.0,0.0
Jaylen Waddle,Corner,9.4,0,3,12.4,Jaylen Waddle,Corner,17.0,0.7294117647058824
Jaylen Waddle,Curl,11.9,6,12,29.900000000000006,Jaylen Waddle,Curl,78.0,0.3833333333333334
Jaylen Waddle,Dig,6.6000000000000005,0,2,8.6,Jaylen Waddle,Dig,31.0,0.27741935483870966
Jaylen Waddle,Out,22.900000000000002,0,24,46.89999999999999,Jaylen Waddle,Out,71.0,0.66056338028169
Jaylen Waddle,Post,0.0,0,0,0.0,Jaylen Waddle,Post,33.0,0.0
Jaylen Waddle,Slant,13.8,6,13,32.8,Jaylen Waddle,Slant,73.0,0.44931506849315067
Jeff Smith,Dig,2.7,0,3,5.7,Jeff Smith,Dig,20.0,0.28500000000000003
Jeff Smith,Out,2.7,0,2,4.7,Jeff Smith,Out,10.0,0.47000000000000003
Jeff Smith,Post,0.0,0,0,0.0,Jeff Smith,Post,8.0,0.0
Jeff Smith,Slant,1.4000000000000001,0,1,2.4000000000000004,Jeff Smith,Slant,8.0,0.30000000000000004
Jeremy McNichols,Curl,2.8000000000000003,0,3,5.8,Jeremy McNichols,Curl,24.0,0.24166666666666667
Jeremy McNichols,Dig,0.5,0,1,1.5,Jeremy McNichols,Dig,2.0,0.75
Jerry Jeudy,Corner,0.0,0,0,0.0,Jerry Jeudy,Corner,8.0,0.0
Jerry Jeudy,Curl,7.800000000000001,0,11,18.8,Jerry Jeudy,Curl,41.0,0.4585365853658537
Jerry Jeudy,Dig,3.8000000000000007,0,3,6.800000000000001,Jerry Jeudy,Dig,33.0,0.20606060606060608
Jerry Jeudy,Out,3.6000000000000005,0,3,6.6000000000000005,Jerry Jeudy,Out,28.0,0.23571428571428574
Jerry Jeudy,Post,0.0,0,0,0.0,Jerry Jeudy,Post,16.0,0.0
Jerry Jeudy,Slant,2.6,0,2,4.6,Jerry Jeudy,Slant,12.0,0.3833333333333333
Jesper Horsted,Corner,0.2,6,1,7.2,Jesper Horsted,Corner,1.0,7.2
Jesse James,Corner,0.8,6,1,7.8,Jesse James,Corner,5.0,1.56
Jimmy Graham,Corner,0.1,6,1,7.1,Jimmy Graham,Corner,6.0,1.1833333333333333
Joe Mixon,Dig,3.8000000000000003,6,4,13.8,Joe Mixon,Dig,9.0,1.5333333333333334
John Bates,Corner,2.4000000000000004,0,1,3.4000000000000004,John Bates,Corner,7.0,0.48571428571428577
John Bates,Out,4.4,0,2,6.4,John Bates,Out,34.0,0.18823529411764706
John Bates,Post,1.8,0,1,2.8,John Bates,Post,4.0,0.7
John Brown,Post,0.0,0,0,0.0,John Brown,Post,2.0,0.0
John Ross,Comeback,1.7000000000000002,0,1,2.7,John Ross,Comeback,3.0,0.9
John Ross,Corner,0.0,0,0,0.0,John Ross,Corner,3.0,0.0
John Ross,Out,1.2000000000000002,0,1,2.2,John Ross,Out,9.0,0.24444444444444446
John Ross,Slant,3.1999999999999997,0,3,6.199999999999999,John Ross,Slant,17.0,0.36470588235294116
Jonathan Taylor,Curl,1.0,0,1,2.0,Jonathan Taylor,Curl,34.0,0.058823529411764705
Jonathan Taylor,Out,1.7000000000000002,0,3,4.7,Jonathan Taylor,Out,9.0,0.5222222222222223
Jonnu Smith,Corner,0.0,0,0,0.0,Jonnu Smith,Corner,9.0,0.0
Jonnu Smith,Post,0.0,0,0,0.0,Jonnu Smith,Post,1.0,0.0
Jordan Akins,Corner,0.0,0,0,0.0,Jordan Akins,Corner,10.0,0.0
Jordan Akins,Curl,6.800000000000001,0,8,14.799999999999999,Jordan Akins,Curl,42.0,0.35238095238095235
Jordan Akins,Out,5.700000000000001,0,6,11.700000000000001,Jordan Akins,Out,28.0,0.41785714285714287
Josh Gordon,Corner,0.0,0,0,0.0,Josh Gordon,Corner,6.0,0.0
Josh Gordon,Out,1.5,0,2,3.5,Josh Gordon,Out,13.0,0.2692307692307692
Josh Jacobs,Curl,8.800000000000002,0,8,16.8,Josh Jacobs,Curl,73.0,0.23013698630136986
Josh Jacobs,Out,2.8,0,5,7.800000000000001,Josh Jacobs,Out,18.0,0.43333333333333335
Josh Palmer,Comeback,0.9,0,1,1.9,Josh Palmer,Comeback,2.0,0.95
Josh Palmer,Corner,0.0,0,0,0.0,Josh Palmer,Corner,12.0,0.0
Josh Palmer,Curl,3.1,0,4,7.1,Josh Palmer,Curl,42.0,0.16904761904761903
Josh Palmer,Dig,2.6000000000000005,12,2,16.6,Josh Palmer,Dig,22.0,0.7545454545454546
Josh Palmer,Out,11.400000000000002,6,10,27.4,Josh Palmer,Out,27.0,1.0148148148148148
Josh Palmer,Post,0.0,0,0,0.0,Josh Palmer,Post,19.0,0.0
Josh Palmer,Slant,2.8,0,4,6.8,Josh Palmer,Slant,18.0,0.37777777777777777
Josh Reynolds,Comeback,1.1,0,1,2.1,Josh Reynolds,Comeback,8.0,0.2625
Josh Reynolds,Curl,2.5,0,3,5.5,Josh Reynolds,Curl,32.0,0.171875
Josh Reynolds,Dig,3.3,0,2,5.3,Josh Reynolds,Dig,38.0,0.1394736842105263
Josh Reynolds,Out,8.9,0,6,14.900000000000002,Josh Reynolds,Out,12.0,1.241666666666667
Josh Reynolds,Post,2.3000000000000003,0,1,3.3000000000000003,Josh Reynolds,Post,9.0,0.3666666666666667
Josh Reynolds,Slant,7.100000000000001,0,5,12.100000000000001,Josh Reynolds,Slant,13.0,0.9307692307692309
JuJu Smith-Schuster,Corner,1.2000000000000002,0,1,2.2,JuJu Smith-Schuster,Corner,9.0,0.24444444444444446
JuJu Smith-Schuster,Curl,3.2,0,4,7.199999999999999,JuJu Smith-Schuster,Curl,24.0,0.3
JuJu Smith-Schuster,Dig,0.6000000000000001,0,1,1.6,JuJu Smith-Schuster,Dig,8.0,0.2
JuJu Smith-Schuster,Slant,0.0,0,0,0.0,JuJu Smith-Schuster,Slant,15.0,0.0
Julio Jones,Comeback,1.0,0,1,2.0,Julio Jones,Comeback,2.0,1.0
Julio Jones,Corner,2.5,0,1,3.5,Julio Jones,Corner,10.0,0.35
Julio Jones,Curl,12.100000000000001,0,10,22.100000000000005,Julio Jones,Curl,37.0,0.5972972972972974
Julio Jones,Dig,5.9,6,5,16.900000000000002,Julio Jones,Dig,24.0,0.7041666666666667
Julio Jones,Out,6.0,0,5,11.0,Julio Jones,Out,16.0,0.6875
Julio Jones,Post,0.0,0,0,0.0,Julio Jones,Post,10.0,0.0
Julio Jones,Slant,3.3,0,3,6.300000000000001,Julio Jones,Slant,23.0,0.2739130434782609
Justin Jackson,Curl,6.9,0,7,13.900000000000002,Justin Jackson,Curl,14.0,0.992857142857143
Justin Jefferson,Comeback,2.7,0,2,4.7,Justin Jefferson,Comeback,13.0,0.36153846153846153
Justin Jefferson,Corner,13.400000000000002,6,5,24.4,Justin Jefferson,Corner,56.0,0.43571428571428567
Justin Jefferson,Curl,15.700000000000001,6,14,35.7,Justin Jefferson,Curl,63.0,0.5666666666666668
Justin Jefferson,Dig,21.5,0,11,32.5,Justin Jefferson,Dig,62.0,0.5241935483870968
Justin Jefferson,Out,14.100000000000001,0,12,26.100000000000005,Justin Jefferson,Out,57.0,0.45789473684210535
Justin Jefferson,Post,4.9,0,2,6.9,Justin Jefferson,Post,26.0,0.2653846153846154
Justin Jefferson,Slant,13.5,0,9,22.500000000000004,Justin Jefferson,Slant,50.0,0.45000000000000007
Juwan Johnson,Corner,0.1,6,1,7.1,Juwan Johnson,Corner,16.0,0.44375
Juwan Johnson,Slant,0.4,0,1,1.4,Juwan Johnson,Slant,8.0,0.175
Juwann Winfree,Out,2.4000000000000004,0,3,5.4,Juwann Winfree,Out,9.0,0.6000000000000001
K.J. Hamler,Corner,0.0,0,0,0.0,K.J. Hamler,Corner,5.0,0.0
K.J. Osborn,Comeback,0.0,0,0,0.0,K.J. Osborn,Comeback,6.0,0.0
K.J. Osborn,Corner,12.900000000000002,12,4,28.9,K.J. Osborn,Corner,34.0,0.85
K.J. Osborn,Curl,6.6,0,8,14.6,K.J. Osborn,Curl,68.0,0.21470588235294116
K.J. Osborn,Dig,1.3,0,1,2.3,K.J. Osborn,Dig,41.0,0.05609756097560975
K.J. Osborn,Out,1.1,0,1,2.1,K.J. Osborn,Out,25.0,0.084
K.J. Osborn,Post,3.0,0,1,4.0,K.J. Osborn,Post,25.0,0.16
K.J. Osborn,Slant,10.4,12,11,33.400000000000006,K.J. Osborn,Slant,40.0,0.8350000000000002
Kadarius Toney,Curl,4.1000000000000005,0,5,9.1,Kadarius Toney,Curl,26.0,0.35
Kadarius Toney,Dig,6.2,0,5,11.2,Kadarius Toney,Dig,16.0,0.7
Kadarius Toney,Out,4.8,0,6,10.800000000000002,Kadarius Toney,Out,14.0,0.7714285714285716
Kadarius Toney,Slant,4.4,0,4,8.4,Kadarius Toney,Slant,19.0,0.4421052631578948
Kalen Ballage,Dig,0.6000000000000001,0,1,1.6,Kalen Ballage,Dig,2.0,0.8
Kalif Raymond,Comeback,0.0,0,0,0.0,Kalif Raymond,Comeback,4.0,0.0
Kalif Raymond,Curl,7.8,0,7,14.8,Kalif Raymond,Curl,57.0,0.2596491228070176
Kalif Raymond,Dig,9.600000000000001,0,6,15.600000000000001,Kalif Raymond,Dig,25.0,0.6240000000000001
Kalif Raymond,Out,3.0,0,5,8.0,Kalif Raymond,Out,43.0,0.18604651162790697
Kalif Raymond,Post,0.0,0,0,0.0,Kalif Raymond,Post,29.0,0.0
Kalif Raymond,Slant,1.7000000000000002,0,1,2.7,Kalif Raymond,Slant,9.0,0.30000000000000004
Kareem Hunt,Out,1.5,0,3,4.5,Kareem Hunt,Out,11.0,0.4090909090909091
Keelan Cole,Corner,5.200000000000001,0,2,7.200000000000001,Keelan Cole,Corner,25.0,0.28800000000000003
Keelan Cole,Curl,4.4,0,5,9.4,Keelan Cole,Curl,38.0,0.2473684210526316
Keelan Cole,Dig,7.500000000000001,0,6,13.500000000000002,Keelan Cole,Dig,50.0,0.27
Keelan Cole,Out,4.7,0,3,7.700000000000001,Keelan Cole,Out,19.0,0.4052631578947369
Keelan Cole,Post,2.1,0,1,3.1,Keelan Cole,Post,20.0,0.155
Keelan Cole,Slant,9.2,6,6,21.2,Keelan Cole,Slant,20.0,1.06
Keenan Allen,Comeback,1.3000000000000003,0,2,3.3000000000000003,Keenan Allen,Comeback,8.0,0.41250000000000003
Keenan Allen,Corner,12.9,0,5,17.9,Keenan Allen,Corner,23.0,0.7782608695652173
Keenan Allen,Curl,17.000000000000004,12,20,49.0,Keenan Allen,Curl,114.0,0.4298245614035088
Keenan Allen,Dig,9.100000000000001,0,5,14.099999999999998,Keenan Allen,Dig,54.0,0.26111111111111107
Keenan Allen,Out,22.099999999999998,0,21,43.1,Keenan Allen,Out,73.0,0.5904109589041097
Keenan Allen,Post,4.8,0,2,6.8,Keenan Allen,Post,23.0,0.2956521739130435
Keenan Allen,Slant,8.600000000000001,6,8,22.6,Keenan Allen,Slant,48.0,0.4708333333333334
Keith Smith,Dig,0.9,0,1,1.9,Keith Smith,Dig,2.0,0.95
Keke Coutee,Post,0.0,0,0,0.0,Keke Coutee,Post,1.0,0.0
Kendall Hinton,Corner,2.3000000000000003,0,1,3.3000000000000003,Kendall Hinton,Corner,2.0,1.6500000000000001
Kendall Hinton,Curl,4.6000000000000005,0,5,9.600000000000001,Kendall Hinton,Curl,27.0,0.3555555555555556
Kendall Hinton,Dig,4.0,0,1,5.0,Kendall Hinton,Dig,24.0,0.20833333333333334
Kendall Hinton,Post,0.0,0,0,0.0,Kendall Hinton,Post,5.0,0.0
Kendall Hinton,Slant,0.8,0,1,1.8,Kendall Hinton,Slant,10.0,0.18
Kendrick Bourne,Comeback,5.6000000000000005,0,5,10.6,Kendrick Bourne,Comeback,8.0,1.325
Kendrick Bourne,Corner,5.4,18,4,27.4,Kendrick Bourne,Corner,3.0,9.133333333333333
Kendrick Bourne,Curl,5.5,0,7,12.5,Kendrick Bourne,Curl,38.0,0.32894736842105265
Kendrick Bourne,Dig,9.4,0,7,16.400000000000002,Kendrick Bourne,Dig,74.0,0.22162162162162166
Kendrick Bourne,Out,5.6000000000000005,0,7,12.6,Kendrick Bourne,Out,29.0,0.43448275862068964
Kendrick Bourne,Slant,11.200000000000001,0,5,16.2,Kendrick Bourne,Slant,24.0,0.6749999999999999
Kenneth Gainwell,Curl,2.7,0,3,5.7,Kenneth Gainwell,Curl,18.0,0.31666666666666665
Kenneth Gainwell,Out,4.4,0,5,9.4,Kenneth Gainwell,Out,12.0,0.7833333333333333
Kenneth Gainwell,Slant,0.0,0,0,0.0,Kenneth Gainwell,Slant,3.0,0.0
Kenny Golladay,Comeback,1.4000000000000001,0,1,2.4000000000000004,Kenny Golladay,Comeback,5.0,0.4800000000000001
Kenny Golladay,Corner,0.0,0,0,0.0,Kenny Golladay,Corner,17.0,0.0
Kenny Golladay,Curl,10.299999999999999,0,9,19.3,Kenny Golladay,Curl,49.0,0.39387755102040817
Kenny Golladay,Dig,7.8,0,4,11.8,Kenny Golladay,Dig,40.0,0.29500000000000004
Kenny Golladay,Out,8.5,0,7,15.5,Kenny Golladay,Out,32.0,0.484375
Kenny Golladay,Post,1.7000000000000002,0,1,2.7,Kenny Golladay,Post,27.0,0.1
Kenny Golladay,Slant,14.900000000000002,0,10,24.900000000000002,Kenny Golladay,Slant,44.0,0.5659090909090909
Kenny Stills,Corner,0.8,6,1,7.8,Kenny Stills,Corner,3.0,2.6
Kenny Stills,Dig,0.0,0,0,0.0,Kenny Stills,Dig,15.0,0.0
Kenny Stills,Post,4.6000000000000005,6,1,11.600000000000001,Kenny Stills,Post,10.0,1.1600000000000001
Kenny Yeboah,Post,2.4000000000000004,0,1,3.4000000000000004,Kenny Yeboah,Post,2.0,1.7000000000000002
Kenny Yeboah,Slant,1.2000000000000002,0,1,2.2,Kenny Yeboah,Slant,1.0,2.2
Kenyan Drake,Curl,6.1,0,7,13.1,Kenyan Drake,Curl,40.0,0.3275
Kenyan Drake,Out,1.6,0,2,3.6,Kenyan Drake,Out,8.0,0.45
KhaDarel Hodge,Dig,1.3,0,1,2.3,KhaDarel Hodge,Dig,15.0,0.15333333333333332
KhaDarel Hodge,Post,1.7000000000000002,0,1,2.7,KhaDarel Hodge,Post,15.0,0.18000000000000002
KhaDarel Hodge,Slant,1.7000000000000002,0,2,3.6999999999999997,KhaDarel Hodge,Slant,7.0,0.5285714285714286
Kirk Merritt,Corner,0.0,0,0,0.0,Kirk Merritt,Corner,2.0,0.0
Kirk Merritt,Slant,1.3,0,1,2.3,Kirk Merritt,Slant,1.0,2.3
Kristian Wilkerson,Corner,0.0,0,0,0.0,Kristian Wilkerson,Corner,1.0,0.0
Kyle Juszczyk,Corner,0.0,0,0,0.0,Kyle Juszczyk,Corner,2.0,0.0
Kyle Juszczyk,Dig,4.4,0,5,9.4,Kyle Juszczyk,Dig,13.0,0.7230769230769231
Kyle Juszczyk,Out,3.8000000000000003,0,4,7.800000000000001,Kyle Juszczyk,Out,9.0,0.8666666666666667
Kyle Juszczyk,Post,2.6,0,1,3.6,Kyle Juszczyk,Post,2.0,1.8
Kyle Pitts,Corner,5.8,0,3,8.8,Kyle Pitts,Corner,27.0,0.32592592592592595
Kyle Pitts,Curl,8.6,0,10,18.6,Kyle Pitts,Curl,55.0,0.3381818181818182
Kyle Pitts,Dig,8.200000000000001,0,6,14.200000000000001,Kyle Pitts,Dig,46.0,0.3086956521739131
Kyle Pitts,Out,5.700000000000001,6,7,18.700000000000003,Kyle Pitts,Out,64.0,0.29218750000000004
Kyle Pitts,Post,8.0,0,3,11.0,Kyle Pitts,Post,26.0,0.4230769230769231
Kyle Pitts,Slant,23.6,0,15,38.6,Kyle Pitts,Slant,62.0,0.6225806451612903
Kyle Rudolph,Corner,0.0,0,0,0.0,Kyle Rudolph,Corner,16.0,0.0
Kyle Rudolph,Curl,0.9,0,1,1.9,Kyle Rudolph,Curl,38.0,0.049999999999999996
Kyle Rudolph,Dig,3.1,0,3,6.1,Kyle Rudolph,Dig,17.0,0.3588235294117647
Kyle Rudolph,Post,7.4,0,2,9.4,Kyle Rudolph,Post,4.0,2.35
Kylen Granson,Slant,1.5,0,1,2.5,Kylen Granson,Slant,3.0,0.8333333333333334
Laquon Treadwell,Curl,9.1,0,10,19.1,Laquon Treadwell,Curl,48.0,0.3979166666666667
Laquon Treadwell,Dig,7.2,0,4,11.2,Laquon Treadwell,Dig,47.0,0.23829787234042552
Laquon Treadwell,Out,1.9000000000000001,0,2,3.9000000000000004,Laquon Treadwell,Out,12.0,0.325
Laquon Treadwell,Post,1.6,0,1,2.6,Laquon Treadwell,Post,8.0,0.325
Laquon Treadwell,Slant,6.300000000000002,0,5,11.3,Laquon Treadwell,Slant,14.0,0.8071428571428572
Laviska Shenault,Corner,0.0,0,0,0.0,Laviska Shenault,Corner,13.0,0.0
Laviska Shenault,Curl,8.299999999999999,0,9,17.3,Laviska Shenault,Curl,87.0,0.1988505747126437
Laviska Shenault,Dig,5.700000000000001,0,5,10.700000000000001,Laviska Shenault,Dig,49.0,0.21836734693877552
Laviska Shenault,Out,13.5,0,13,26.499999999999996,Laviska Shenault,Out,53.0,0.49999999999999994
Laviska Shenault,Post,0.0,0,0,0.0,Laviska Shenault,Post,11.0,0.0
Laviska Shenault,Slant,5.4,0,5,10.4,Laviska Shenault,Slant,25.0,0.41600000000000004
Lee Smith,Corner,0.0,0,0,0.0,Lee Smith,Corner,1.0,0.0
Leonard Fournette,Curl,12.9,0,17,29.900000000000002,Leonard Fournette,Curl,82.0,0.36463414634146346
Leonard Fournette,Out,2.1,0,4,6.1,Leonard Fournette,Out,38.0,0.16052631578947368
Leonard Fournette,Slant,1.0,0,2,3.0,Leonard Fournette,Slant,3.0,1.0
Lil'Jordan Humphrey,Dig,8.5,0,4,12.5,Lil'Jordan Humphrey,Dig,20.0,0.625
Logan Thomas,Corner,3.5,0,1,4.5,Logan Thomas,Corner,13.0,0.34615384615384615
Logan Thomas,Curl,4.6,0,4,8.6,Logan Thomas,Curl,21.0,0.4095238095238095
Logan Thomas,Out,4.000000000000001,6,5,15.000000000000002,Logan Thomas,Out,12.0,1.2500000000000002
