,playerName,CoverageType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes
1854,Odell Beckham,Man Cover 2,3.1,0,3,6.1,29.0,0.21034482758620687
1856,Odell Beckham,Screen,2.8000000000000007,0,7,9.8,17.0,0.5764705882352942
1858,Olamide Zaccheaus,Cover 2,2.3000000000000003,0,3,5.300000000000001,46.0,0.11521739130434784
1859,Olamide Zaccheaus,Cover 4,11.000000000000002,0,7,18.0,70.0,0.2571428571428571
1860,Olamide Zaccheaus,Cover 6,6.4,0,2,8.4,7.0,1.2
1861,Olamide Zaccheaus,Man Cover 2,3.0,0,1,4.0,21.0,0.19047619047619047
1866,Parris Campbell,Cover 2,5.500000000000001,6,2,13.500000000000002,16.0,0.8437500000000001
1871,Pat Freiermuth,Combination,1.1,0,3,4.1,4.0,1.025
1872,Pat Freiermuth,Cover 2,6.000000000000001,0,8,14.000000000000002,68.0,0.2058823529411765
1873,Pat Freiermuth,Cover 4,8.899999999999999,6,11,25.900000000000006,47.0,0.5510638297872341
1874,Pat Freiermuth,Cover 6,2.9000000000000004,0,2,4.9,13.0,0.37692307692307697
1875,Pat Freiermuth,Man Cover 2,1.4000000000000001,0,1,2.4000000000000004,29.0,0.08275862068965519
1876,Pat Freiermuth,Prevent,4.500000000000001,0,4,8.5,9.0,0.9444444444444444
1877,Pat Freiermuth,Screen,2.9000000000000004,12,8,22.9,12.0,1.9083333333333332
1888,Penny Hart,Screen,2.4,0,4,6.4,7.0,0.9142857142857144
1892,Pharaoh Brown,Cover 0,4.1000000000000005,0,2,6.1000000000000005,4.0,1.5250000000000001
1895,Pharaoh Brown,Cover 6,1.0,0,2,3.0,11.0,0.2727272727272727
1897,Pharaoh Brown,Screen,1.7000000000000002,0,3,4.7,4.0,1.175
1898,Pharoh Cooper,Combination,1.5,0,1,2.5,2.0,1.25
1899,Pharoh Cooper,Cover 0,0.0,0,0,0.0,2.0,0.0
1903,Phillip Dorsett,Cover 0,3.3000000000000003,0,1,4.300000000000001,2.0,2.1500000000000004
1907,Phillip Lindsay,Cover 6,0.6000000000000001,0,1,1.6,1.0,1.6
1910,Preston Williams,Man Cover 2,0.0,0,0,0.0,4.0,0.0
1916,Quez Watkins,Cover 6,1.8,0,1,2.8,11.0,0.2545454545454545
1917,Quez Watkins,Man Cover 2,0.1,0,1,1.1,18.0,0.061111111111111116
1919,Quez Watkins,Screen,7.4,6,11,24.4,34.0,0.7176470588235294
1923,Quintez Cephus,Cover 6,3.3000000000000003,0,3,6.300000000000001,6.0,1.05
1926,Racey McMath,Other,0.0,0,0,0.0,1.0,0.0
1928,Randall Cobb,Cover 0,2.3000000000000003,6,1,9.3,8.0,1.1625
1931,Randall Cobb,Man Cover 2,4.0,0,2,6.0,19.0,0.3157894736842105
1932,Randall Cobb,Prevent,0.0,0,0,0.0,1.0,0.0
1933,Randall Cobb,Screen,1.3000000000000003,0,3,4.300000000000001,18.0,0.23888888888888893
1937,Rashard Higgins,Combination,0.0,0,0,0.0,2.0,0.0
1939,Rashard Higgins,Cover 4,7.000000000000001,0,5,12.0,37.0,0.32432432432432434
1940,Rashard Higgins,Cover 6,0.0,0,0,0.0,6.0,0.0
1941,Rashard Higgins,Man Cover 2,2.6,0,2,4.6,25.0,0.184
1942,Rashod Bateman,Cover 0,5.2,0,3,8.2,13.0,0.6307692307692307
1944,Rashod Bateman,Cover 4,14.3,0,14,28.3,89.0,0.31797752808988766
1945,Rashod Bateman,Cover 6,0.0,0,0,0.0,14.0,0.0
1946,Rashod Bateman,Man Cover 2,2.9,0,3,5.9,18.0,0.3277777777777778
1947,Rashod Bateman,Prevent,3.9000000000000004,0,3,6.8999999999999995,9.0,0.7666666666666666
1948,Ray-Ray McCloud,Combination,0.8,0,1,1.8,2.0,0.9
1949,Ray-Ray McCloud,Cover 2,10.3,0,10,20.3,60.0,0.3383333333333333
1950,Ray-Ray McCloud,Cover 4,3.6,0,4,7.6,39.0,0.19487179487179487
1951,Ray-Ray McCloud,Cover 6,0.0,0,0,0.0,10.0,0.0
1952,Ray-Ray McCloud,Man Cover 2,2.8,0,3,5.8,36.0,0.1611111111111111
1953,Ray-Ray McCloud,Screen,-0.29999999999999993,0,8,7.7,16.0,0.48125
1959,Rex Burkhead,Cover 0,3.4000000000000004,0,1,4.4,3.0,1.4666666666666668
1960,Rex Burkhead,Cover 2,2.4000000000000004,0,3,5.4,21.0,0.2571428571428572
1961,Rex Burkhead,Cover 4,2.5,0,5,7.5,35.0,0.21428571428571427
1962,Rex Burkhead,Cover 6,1.3,0,3,4.3,14.0,0.3071428571428571
1964,Rex Burkhead,Screen,1.0,0,4,5.0,9.0,0.5555555555555556
1971,Ricky Seals-Jones,Cover 0,0.0,0,0,0.0,3.0,0.0
1972,Ricky Seals-Jones,Cover 2,0.8,0,1,1.8,35.0,0.05142857142857143
1973,Ricky Seals-Jones,Cover 4,8.000000000000002,6,9,23.0,39.0,0.5897435897435898
1974,Ricky Seals-Jones,Man Cover 2,2.6,0,2,4.6,15.0,0.30666666666666664
1975,Ricky Seals-Jones,Prevent,0.0,0,0,0.0,5.0,0.0
1978,Rob Gronkowski,Combination,2.7,6,1,9.7,2.0,4.85
1979,Rob Gronkowski,Cover 0,1.1,6,1,8.1,7.0,1.157142857142857
1980,Rob Gronkowski,Cover 2,11.7,0,7,18.700000000000003,50.0,0.37400000000000005
1981,Rob Gronkowski,Cover 4,17.0,0,12,29.0,49.0,0.5918367346938775
1982,Rob Gronkowski,Cover 6,2.4000000000000004,0,1,3.4000000000000004,11.0,0.30909090909090914
1983,Rob Gronkowski,Man Cover 2,4.2,0,4,8.200000000000001,32.0,0.25625000000000003
1985,Rob Gronkowski,Prevent,0.0,0,0,0.0,4.0,0.0
1986,Rob Gronkowski,Screen,1.7000000000000002,0,3,4.7,12.0,0.39166666666666666
1988,Robby Anderson,Combination,2.2,6,2,10.2,4.0,2.55
1989,Robby Anderson,Cover 0,4.2,12,3,19.200000000000003,9.0,2.1333333333333337
1990,Robby Anderson,Cover 2,0.7000000000000001,0,1,1.7000000000000002,87.0,0.019540229885057474
1991,Robby Anderson,Cover 4,12.499999999999998,6,6,24.500000000000004,95.0,0.2578947368421053
1992,Robby Anderson,Cover 6,0.0,0,0,0.0,17.0,0.0
1993,Robby Anderson,Man Cover 2,1.1,0,2,3.1,24.0,0.12916666666666668
1994,Robby Anderson,Screen,4.3,0,10,14.299999999999999,35.0,0.40857142857142853
1997,Robert Tonyan,Cover 0,0.0,0,0,0.0,6.0,0.0
2000,Robert Tonyan,Cover 6,2.5,0,1,3.5,6.0,0.5833333333333334
2001,Robert Tonyan,Man Cover 2,4.5,6,3,13.5,23.0,0.5869565217391305
2002,Robert Tonyan,Prevent,0.0,0,0,0.0,3.0,0.0
2003,Robert Tonyan,Screen,4.700000000000001,0,5,9.7,14.0,0.6928571428571428
2005,Robert Woods,Combination,2.2,0,1,3.2,2.0,1.6
2006,Robert Woods,Cover 0,0.9,0,1,1.9,7.0,0.2714285714285714
2007,Robert Woods,Cover 2,7.200000000000001,0,5,12.200000000000001,45.0,0.27111111111111114
2008,Robert Woods,Cover 4,7.600000000000001,0,7,14.600000000000003,43.0,0.3395348837209303
2009,Robert Woods,Cover 6,1.0,0,1,2.0,6.0,0.3333333333333333
2010,Robert Woods,Man Cover 2,5.300000000000001,0,3,8.3,20.0,0.41500000000000004
2012,Robert Woods,Screen,0.9000000000000001,0,3,3.9,10.0,0.39
2016,Rodney Smith,Man Cover 2,0.5,0,1,1.5,2.0,0.75
2018,Ronald Jones II,Cover 6,0.5,0,1,1.5,4.0,0.375
2019,Ronald Jones II,Screen,4.3,0,5,9.3,8.0,1.1625
2021,Rondale Moore,Combination,3.3000000000000003,0,1,4.300000000000001,5.0,0.8600000000000001
2022,Rondale Moore,Cover 2,2.3000000000000007,0,5,7.3,28.0,0.26071428571428573
2023,Rondale Moore,Cover 4,5.799999999999999,0,5,10.799999999999999,37.0,0.29189189189189185
2024,Rondale Moore,Cover 6,1.9000000000000004,0,3,4.9,14.0,0.35000000000000003
2025,Rondale Moore,Man Cover 2,0.1,0,1,1.1,9.0,0.12222222222222223
2026,Rondale Moore,Screen,17.900000000000006,0,32,49.89999999999999,45.0,1.1088888888888886
2031,Royce Freeman,Cover 2,2.3000000000000003,0,2,4.300000000000001,23.0,0.18695652173913047
2033,Royce Freeman,Cover 6,0.8,0,1,1.8,3.0,0.6
2036,Russell Gage,Cover 2,3.7,0,4,7.7,54.0,0.1425925925925926
2037,Russell Gage,Cover 4,11.400000000000002,0,10,21.400000000000002,71.0,0.3014084507042254
2038,Russell Gage,Man Cover 2,3.1,0,4,7.1,15.0,0.47333333333333333
2040,Russell Gage,Prevent,1.6,0,2,3.6,2.0,1.8
2041,Russell Gage,Screen,7.800000000000001,0,8,15.8,17.0,0.9294117647058824
2043,Ryan Griffin,Cover 0,2.9000000000000004,0,1,3.9000000000000004,3.0,1.3
2044,Ryan Griffin,Cover 2,1.0,0,2,3.0,33.0,0.09090909090909091
2046,Ryan Griffin,Cover 6,1.4,0,2,3.4,11.0,0.3090909090909091
2047,Ryan Griffin,Man Cover 2,0.0,0,0,0.0,5.0,0.0
2053,Salvon Ahmed,Cover 2,1.9,0,3,4.9,12.0,0.4083333333333334
2055,Salvon Ahmed,Screen,4.4,0,3,7.4,5.0,1.48
2056,Samaje Perine,Cover 2,1.7999999999999998,0,4,5.800000000000001,29.0,0.2
2057,Samaje Perine,Cover 4,2.7,0,3,5.7,32.0,0.178125
2058,Samaje Perine,Cover 6,1.6,0,3,4.6,5.0,0.9199999999999999
2060,Samaje Perine,Screen,6.6000000000000005,6,7,19.6,6.0,3.266666666666667
2061,Sammy Watkins,Combination,0.0,0,0,0.0,2.0,0.0
2062,Sammy Watkins,Cover 0,1.3,0,1,2.3,12.0,0.19166666666666665
2064,Sammy Watkins,Cover 4,3.8,0,3,6.8,67.0,0.10149253731343283
2066,Saquon Barkley,Cover 2,4.1000000000000005,6,4,14.100000000000001,29.0,0.48620689655172417
2067,Saquon Barkley,Cover 4,4.7,0,7,11.7,29.0,0.40344827586206894
2070,Saquon Barkley,Screen,8.299999999999999,0,17,25.3,22.0,1.1500000000000001
2075,Scotty Miller,Man Cover 2,0.0,0,0,0.0,13.0,0.0
2077,Scotty Miller,Prevent,1.3,0,1,2.3,3.0,0.7666666666666666
2081,Shane Zylstra,Cover 6,0.4,0,1,1.4,5.0,0.27999999999999997
2083,Shi Smith,Screen,1.8,0,3,4.8,5.0,0.96
2084,Sony Michel,Cover 2,3.0,0,3,6.0,33.0,0.18181818181818182
2085,Sony Michel,Cover 4,4.6000000000000005,0,7,11.599999999999998,53.0,0.21886792452830184
2088,Sony Michel,Screen,2.5000000000000004,0,6,8.5,11.0,0.7727272727272727
2091,Stefon Diggs,Cover 0,3.6000000000000005,12,3,18.6,12.0,1.55
2092,Stefon Diggs,Cover 2,13.0,6,8,27.0,71.0,0.38028169014084506
2093,Stefon Diggs,Cover 4,14.2,6,17,37.199999999999996,88.0,0.4227272727272727
2094,Stefon Diggs,Cover 6,1.7000000000000002,0,1,2.7,14.0,0.19285714285714287
2095,Stefon Diggs,Man Cover 2,7.900000000000002,12,8,27.9,33.0,0.8454545454545455
2097,Stefon Diggs,Screen,6.500000000000001,0,11,17.500000000000004,34.0,0.5147058823529412
2101,Stephen Anderson,Cover 6,0.30000000000000004,0,1,1.3,3.0,0.43333333333333335
2102,Stephen Anderson,Screen,3.0,0,3,6.0,4.0,1.5
2104,Sterling Shepard,Cover 0,0.8,0,1,1.8,3.0,0.6
2105,Sterling Shepard,Cover 2,6.6000000000000005,0,4,10.600000000000001,21.0,0.5047619047619049
2107,Sterling Shepard,Cover 6,4.5,0,4,8.5,19.0,0.4473684210526316
2108,Sterling Shepard,Man Cover 2,1.4000000000000001,0,2,3.4000000000000004,11.0,0.30909090909090914
2109,Sterling Shepard,Screen,1.4000000000000001,0,5,6.4,16.0,0.4
2111,T.J. Hockenson,Cover 0,0.0,0,0,0.0,2.0,0.0
2112,T.J. Hockenson,Cover 2,8.3,0,7,15.3,45.0,0.34
2113,T.J. Hockenson,Cover 4,8.100000000000001,0,8,16.1,72.0,0.22361111111111112
2115,T.J. Hockenson,Prevent,1.9,0,2,3.9,5.0,0.78
2116,T.J. Hockenson,Screen,1.8,0,5,6.8,17.0,0.39999999999999997
2118,T.Y. Hilton,Cover 0,1.8,0,1,2.8,6.0,0.4666666666666666
2120,T.Y. Hilton,Cover 4,4.300000000000001,0,5,9.3,33.0,0.28181818181818186
2121,T.Y. Hilton,Man Cover 2,3.3000000000000003,0,1,4.300000000000001,11.0,0.390909090909091
2122,T.Y. Hilton,Prevent,0.0,0,0,0.0,2.0,0.0
2126,Tajae Sharpe,Cover 6,0.4,0,1,1.4,3.0,0.4666666666666666
2127,Tavon Austin,Combination,0.7000000000000001,0,1,1.7000000000000002,1.0,1.7000000000000002
2130,Tavon Austin,Cover 4,5.6000000000000005,0,6,11.599999999999998,37.0,0.3135135135135135
2131,Tavon Austin,Man Cover 2,0.0,0,0,0.0,9.0,0.0
2133,Tavon Austin,Prevent,1.3,0,1,2.3,1.0,2.3
2134,Tavon Austin,Screen,1.7000000000000002,0,4,5.700000000000001,11.0,0.5181818181818183
2136,Tee Higgins,Combination,1.5,0,1,2.5,1.0,2.5
2137,Tee Higgins,Cover 0,3.1000000000000005,0,2,5.1000000000000005,5.0,1.02
2138,Tee Higgins,Cover 2,25.700000000000003,0,17,42.699999999999996,81.0,0.5271604938271605
2139,Tee Higgins,Cover 4,21.900000000000002,6,14,41.900000000000006,80.0,0.52375
2140,Tee Higgins,Cover 6,1.4,0,2,3.4,23.0,0.14782608695652175
2141,Tee Higgins,Man Cover 2,5.200000000000001,0,4,9.2,23.0,0.39999999999999997
2143,Tee Higgins,Other,0.0,0,0,0.0,1.0,0.0
2146,Terrace Marshall Jr.,Cover 0,0.2,0,1,1.2,3.0,0.39999999999999997
2149,Terrace Marshall Jr.,Screen,1.9000000000000004,0,4,5.9,17.0,0.3470588235294118
2151,Terry McLaurin,Combination,0.0,0,0,0.0,3.0,0.0
2152,Terry McLaurin,Cover 0,0.0,0,0,0.0,6.0,0.0
2153,Terry McLaurin,Cover 2,10.4,0,8,18.4,72.0,0.25555555555555554
2154,Terry McLaurin,Cover 4,17.2,0,11,28.2,87.0,0.32413793103448274
2155,Terry McLaurin,Cover 6,6.200000000000001,0,4,10.200000000000001,19.0,0.5368421052631579
2156,Terry McLaurin,Man Cover 2,6.5,6,4,16.500000000000004,23.0,0.7173913043478263
2157,Terry McLaurin,Screen,6.2,0,8,14.2,31.0,0.45806451612903226
2162,Tevin Coleman,Screen,3.1,0,6,9.100000000000001,8.0,1.1375000000000002
2163,Tim Patrick,Combination,1.2000000000000002,0,2,3.2,5.0,0.64
2164,Tim Patrick,Cover 0,4.2,0,2,6.199999999999999,6.0,1.0333333333333332
2165,Tim Patrick,Cover 2,8.600000000000001,6,7,21.6,58.0,0.3724137931034483
2166,Tim Patrick,Cover 4,4.200000000000001,0,5,9.200000000000001,59.0,0.15593220338983052
2167,Tim Patrick,Man Cover 2,3.9000000000000004,0,2,5.9,25.0,0.23600000000000002
2170,Tom Kennedy,Cover 4,2.6,0,3,5.6,25.0,0.22399999999999998
2176,Tommy Sweeney,Cover 0,0.6000000000000001,0,1,1.6,2.0,0.8
2179,Tommy Sweeney,Cover 6,0.1,0,1,1.1,1.0,1.1
2180,Tommy Tremble,Cover 2,4.5,0,5,9.5,37.0,0.25675675675675674
2181,Tommy Tremble,Cover 4,1.6,0,3,4.6,34.0,0.13529411764705881
2186,Tony Jones Jr.,Cover 0,0.30000000000000004,0,1,1.3,1.0,1.3
2189,Tony Pollard,Cover 0,0.1,0,1,1.1,2.0,0.55
2190,Tony Pollard,Cover 2,8.5,0,7,15.500000000000002,21.0,0.7380952380952381
2191,Tony Pollard,Cover 4,2.3000000000000003,0,6,8.3,19.0,0.4368421052631579
2192,Tony Pollard,Man Cover 2,0.0,0,0,0.0,5.0,0.0
2193,Tony Pollard,Screen,12.799999999999999,0,14,26.800000000000004,14.0,1.9142857142857146
2197,Travis Homer,Cover 2,2.6,0,3,5.6,13.0,0.43076923076923074
2200,Travis Homer,Man Cover 2,2.3000000000000003,0,1,3.3000000000000003,9.0,0.3666666666666667
2201,Travis Homer,Prevent,4.6000000000000005,0,3,7.6,10.0,0.76
2204,Travis Kelce,Combination,0.0,0,0,0.0,4.0,0.0
2205,Travis Kelce,Cover 2,14.100000000000003,0,14,28.1,80.0,0.35125
2206,Travis Kelce,Cover 4,16.800000000000004,6,18,40.800000000000004,99.0,0.41212121212121217
2207,Travis Kelce,Cover 6,7.300000000000001,6,4,17.3,25.0,0.6920000000000001
2208,Travis Kelce,Man Cover 2,21.000000000000004,0,14,35.0,69.0,0.5072463768115942
2211,Travis Kelce,Prevent,2.5,0,1,3.5,3.0,1.1666666666666667
2212,Travis Kelce,Screen,7.500000000000001,6,13,26.499999999999996,33.0,0.8030303030303029
2218,Tre'Quan Smith,Cover 0,3.1,6,2,11.1,8.0,1.3875
2220,Tre'Quan Smith,Cover 4,5.2,0,6,11.200000000000001,49.0,0.2285714285714286
2223,Trent Sherfield,Cover 2,1.6,0,2,3.6,22.0,0.16363636363636364
2227,Trenton Irwin,Prevent,0.9,0,1,1.9,2.0,0.95
2231,Trey Sermon,Cover 6,0.0,0,0,0.0,2.0,0.0
2233,Trinity Benson,Combination,0.0,0,0,0.0,1.0,0.0
2236,Ty Johnson,Cover 0,0.0,0,0,0.0,3.0,0.0
2237,Ty Johnson,Cover 2,1.9000000000000001,0,3,4.9,32.0,0.153125
2238,Ty Johnson,Cover 4,6.9,6,6,18.900000000000002,40.0,0.47250000000000003
2239,Ty Johnson,Man Cover 2,1.5,0,2,3.5,17.0,0.20588235294117646
2241,Ty Johnson,Other,0.6000000000000001,0,1,1.6,2.0,0.8
2242,Ty Johnson,Screen,7.5,0,7,14.5,12.0,1.2083333333333333
2244,Ty Montgomery,Cover 0,0.0,0,0,0.0,10.0,0.0
2245,Ty Montgomery,Cover 2,0.1,0,1,1.1,18.0,0.061111111111111116
2247,Ty Montgomery,Man Cover 2,1.6,0,3,4.6,9.0,0.5111111111111111
2248,Ty Montgomery,Screen,1.4,0,5,6.4,12.0,0.5333333333333333
2253,Tylan Wallace,Cover 0,1.8,0,1,2.8,1.0,2.8
2257,Tyler Boyd,Cover 2,19.1,0,13,32.10000000000001,88.0,0.36477272727272736
2258,Tyler Boyd,Cover 4,10.400000000000002,0,11,21.400000000000002,81.0,0.26419753086419756
2259,Tyler Boyd,Cover 6,1.6,0,2,3.6,23.0,0.1565217391304348
2260,Tyler Boyd,Man Cover 2,1.7000000000000002,0,3,4.699999999999999,26.0,0.18076923076923074
2261,Tyler Boyd,Prevent,1.9000000000000001,0,1,2.9000000000000004,1.0,2.9000000000000004
2262,Tyler Boyd,Screen,5.1000000000000005,0,9,14.099999999999998,18.0,0.7833333333333332
2264,Tyler Conklin,Cover 2,5.300000000000001,0,5,10.3,44.0,0.2340909090909091
2265,Tyler Conklin,Cover 4,10.899999999999999,0,12,22.9,80.0,0.28625
2266,Tyler Conklin,Cover 6,0.0,0,0,0.0,12.0,0.0
2267,Tyler Conklin,Man Cover 2,4.000000000000001,0,7,11.0,47.0,0.23404255319148937
2269,Tyler Conklin,Prevent,0.7000000000000001,0,1,1.7000000000000002,6.0,0.2833333333333334
2270,Tyler Conklin,Screen,6.000000000000001,0,7,13.000000000000002,19.0,0.6842105263157896
2272,Tyler Davis,Man Cover 2,0.4,0,1,1.4,2.0,0.7
2273,Tyler Higbee,Cover 0,0.7000000000000001,0,1,1.7000000000000002,6.0,0.2833333333333334
2274,Tyler Higbee,Cover 2,6.2,6,7,19.2,58.0,0.3310344827586207
2275,Tyler Higbee,Cover 4,8.200000000000001,0,8,16.2,104.0,0.15576923076923077
2276,Tyler Higbee,Cover 6,3.7,0,3,6.7,14.0,0.4785714285714286
2277,Tyler Higbee,Man Cover 2,1.1,0,2,3.1,26.0,0.11923076923076924
2279,Tyler Higbee,Screen,11.700000000000001,6,15,32.70000000000001,19.0,1.7210526315789478
2281,Tyler Johnson,Cover 0,0.7000000000000001,0,1,1.7000000000000002,5.0,0.34
2282,Tyler Johnson,Cover 2,3.4000000000000004,0,5,8.4,46.0,0.1826086956521739
2283,Tyler Johnson,Cover 4,6.2,0,5,11.2,49.0,0.22857142857142856
2284,Tyler Johnson,Cover 6,5.1000000000000005,0,3,8.1,15.0,0.5399999999999999
2285,Tyler Johnson,Man Cover 2,6.0,0,4,10.0,39.0,0.2564102564102564
2287,Tyler Johnson,Prevent,2.2,0,2,4.2,6.0,0.7000000000000001
2288,Tyler Johnson,Screen,1.6,0,3,4.6,18.0,0.25555555555555554
2290,Tyler Kroft,Cover 0,0.0,0,0,0.0,1.0,0.0
2292,Tyler Kroft,Cover 4,3.3000000000000003,0,5,8.3,25.0,0.332
2293,Tyler Kroft,Cover 6,0.4,0,1,1.4,3.0,0.4666666666666666
2295,Tyler Lockett,Cover 0,2.3000000000000003,6,1,9.3,5.0,1.86
2296,Tyler Lockett,Cover 2,3.6000000000000005,0,2,5.6000000000000005,56.0,0.1
2297,Tyler Lockett,Cover 4,14.3,0,10,24.3,88.0,0.2761363636363636
2298,Tyler Lockett,Man Cover 2,8.8,6,3,17.8,23.0,0.773913043478261
2300,Tyler Lockett,Prevent,9.1,0,6,15.1,19.0,0.7947368421052632
2301,Tyler Lockett,Screen,2.0,6,7,15.0,19.0,0.7894736842105263
2305,Tyreek Hill,Cover 0,0.0,0,0,0.0,1.0,0.0
2306,Tyreek Hill,Cover 2,14.800000000000002,0,13,27.8,78.0,0.3564102564102564
2307,Tyreek Hill,Cover 4,29.800000000000004,6,26,61.800000000000004,97.0,0.6371134020618557
2308,Tyreek Hill,Cover 6,2.3,0,2,4.3,21.0,0.20476190476190476
2309,Tyreek Hill,Man Cover 2,22.100000000000005,6,14,42.1,71.0,0.5929577464788732
2312,Tyreek Hill,Prevent,1.9000000000000001,0,1,2.9000000000000004,4.0,0.7250000000000001
2313,Tyreek Hill,Screen,5.0,0,14,19.0,45.0,0.4222222222222222
2316,Tyron Johnson,Man Cover 2,0.0,0,0,0.0,1.0,0.0
2318,Van Jefferson,Cover 0,1.5,0,3,4.5,9.0,0.5
2319,Van Jefferson,Cover 2,18.4,6,8,32.4,67.0,0.4835820895522388
2320,Van Jefferson,Cover 4,11.200000000000001,0,10,21.2,107.0,0.19813084112149532
2321,Van Jefferson,Cover 6,10.4,6,3,19.4,17.0,1.1411764705882352
2322,Van Jefferson,Man Cover 2,0.0,0,0,0.0,31.0,0.0
2324,Van Jefferson,Other,0.0,0,0,0.0,1.0,0.0
2325,Van Jefferson,Screen,3.8000000000000003,0,6,9.799999999999999,9.0,1.0888888888888888
2327,Wendell Smallwood,Combination,0.4,0,1,1.4,1.0,1.4
2328,Wendell Smallwood,Cover 0,0.0,0,0,0.0,1.0,0.0
2331,Will Dissly,Cover 2,2.5,0,3,5.5,20.0,0.275
2332,Will Dissly,Cover 4,3.8000000000000007,0,5,8.8,40.0,0.22000000000000003
2333,Will Dissly,Cover 6,2.1,0,1,3.1,5.0,0.62
2338,Willie Snead IV,Cover 0,0.0,0,0,0.0,1.0,0.0
2339,Zach Ertz,Combination,2.9000000000000004,0,2,4.9,1.0,4.9
2340,Zach Ertz,Cover 0,0.0,0,0,0.0,12.0,0.0
2341,Zach Ertz,Cover 2,6.9,0,7,13.9,76.0,0.18289473684210528
2342,Zach Ertz,Cover 4,15.4,0,15,30.400000000000002,68.0,0.4470588235294118
2343,Zach Ertz,Cover 6,5.1000000000000005,0,4,9.100000000000001,25.0,0.36400000000000005
2344,Zach Ertz,Man Cover 2,2.5,0,2,4.5,14.0,0.32142857142857145
2346,Zach Ertz,Other,0.0,0,0,0.0,2.0,0.0
2347,Zach Ertz,Screen,6.700000000000001,6,11,23.699999999999996,26.0,0.9115384615384614
2349,Zach Gentry,Cover 0,0.5,0,1,1.5,6.0,0.25
2350,Zach Gentry,Cover 2,4.800000000000001,0,7,11.8,25.0,0.47200000000000003
2352,Zach Gentry,Cover 6,1.2000000000000002,0,2,3.2,5.0,0.64
2353,Zach Gentry,Man Cover 2,1.6,0,2,3.6,13.0,0.27692307692307694
2355,Zach Gentry,Screen,3.0,0,5,8.0,7.0,1.1428571428571428
2357,Zach Pascal,Cover 0,1.7000000000000002,6,2,9.7,6.0,1.6166666666666665
2358,Zach Pascal,Cover 2,2.4000000000000004,0,4,6.3999999999999995,53.0,0.12075471698113206
2359,Zach Pascal,Cover 4,2.7,0,3,5.7,74.0,0.07702702702702703
2360,Zach Pascal,Cover 6,4.9,0,5,9.9,18.0,0.55
2361,Zach Pascal,Man Cover 2,0.0,0,0,0.0,15.0,0.0
2362,Zach Pascal,Other,1.5,0,1,2.5,1.0,2.5
2363,Zach Pascal,Prevent,0.5,0,1,1.5,6.0,0.25
2364,Zach Pascal,Screen,0.6,0,6,6.6000000000000005,25.0,0.264
2365,Zack Moss,Cover 2,2.0,0,2,4.0,17.0,0.23529411764705882
2368,Zack Moss,Screen,4.8,0,7,11.8,11.0,1.0727272727272728
2370,Zay Jones,Cover 0,3.1,6,1,10.1,8.0,1.2625
2371,Zay Jones,Cover 2,1.8000000000000003,0,3,4.8,43.0,0.11162790697674418
2372,Zay Jones,Cover 4,12.6,6,14,32.599999999999994,73.0,0.44657534246575337
2373,Zay Jones,Cover 6,0.0,0,0,0.0,6.0,0.0
2374,Zay Jones,Man Cover 2,0.0,0,0,0.0,27.0,0.0
2376,Zay Jones,Other,0.0,0,0,0.0,1.0,0.0
2377,Zay Jones,Prevent,0.0,0,0,0.0,3.0,0.0
