,nickName,CoverageType_descr,dropBack,FP_yards,FP_TD,FP_intercept,FP_total,FP/DB
346,Steelers,No Video,21,4.960000000000002,0,0,4.960000000000002,0.23619047619047628
347,Steelers,Prevent,1,0.0,0,0,0.0,0.0
348,Steelers,Screen,22,3.3600000000000003,4,0,7.360000000000001,0.3345454545454546
349,Steelers,Tampa 2,7,1.6800000000000002,0,0,1.6800000000000002,0.24000000000000002
350,Texans,Cover 0,8,0.76,0,-1,-0.24,-0.03
351,Texans,Cover 1,106,25.99999999999999,20,-1,45.0,0.42452830188679247
352,Texans,Cover 2,122,46.48000000000002,12,-8,50.480000000000004,0.41377049180327874
353,Texans,Cover 3,111,43.56000000000001,12,0,55.56000000000003,0.5005405405405409
354,Texans,Cover 4,47,10.08,4,-1,13.079999999999998,0.2782978723404255
355,Texans,Cover 6,24,6.44,4,-3,7.440000000000001,0.31000000000000005
