,playerName,CoverageType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes
2789,T.Y. Hilton,Cover 0,0.0,0,0,0.0,7.0,0.0
2790,T.Y. Hilton,Cover 1,21.5,12,16,49.5,115.0,0.43043478260869567
2791,T.Y. Hilton,Cover 2,9.5,0,5,14.5,53.0,0.27358490566037735
2792,T.Y. Hilton,Cover 3,33.3,6,25,64.3,114.0,0.5640350877192982
2793,T.Y. Hilton,Cover 4,13.700000000000001,18,8,39.7,56.0,0.7089285714285715
2794,T.Y. Hilton,Cover 6,1.3,0,1,2.3,16.0,0.14375
2795,T.Y. Hilton,Man Cover 2,1.4000000000000001,0,1,2.4000000000000004,25.0,0.09600000000000002
2796,T.Y. Hilton,Screen,1.2000000000000002,0,4,5.199999999999999,44.0,0.11818181818181817
2798,Taiwan Jones,Cover 6,0.0,0,0,0.0,1.0,0.0
2804,Tanner Hudson,Cover 6,0.0,0,0,0.0,1.0,0.0
2823,Tee Higgins,Cover 0,2.8000000000000003,12,4,18.8,16.0,1.175
2824,Tee Higgins,Cover 1,38.50000000000001,18,25,81.5,115.0,0.7086956521739131
2825,Tee Higgins,Cover 2,14.500000000000004,0,7,21.5,50.0,0.43
2826,Tee Higgins,Cover 3,30.299999999999997,6,22,58.29999999999999,151.0,0.386092715231788
2827,Tee Higgins,Cover 4,7.800000000000001,0,7,14.799999999999999,89.0,0.16629213483146066
2828,Tee Higgins,Cover 6,5.5,0,3,8.5,12.0,0.7083333333333334
2829,Tee Higgins,Man Cover 2,0.7000000000000001,0,1,1.7000000000000002,14.0,0.12142857142857144
2830,Tee Higgins,Prevent,0.0,0,0,0.0,16.0,0.0
2831,Tee Higgins,Screen,0.9000000000000001,0,3,3.9000000000000004,30.0,0.13
2834,Terry Godwin,Cover 2,3.2,0,3,6.2,15.0,0.41333333333333333
2835,Terry McLaurin,Combination,0.7000000000000001,0,1,1.7000000000000002,21.0,0.08095238095238096
2836,Terry McLaurin,Cover 0,2.4000000000000004,0,2,4.4,12.0,0.3666666666666667
2837,Terry McLaurin,Cover 1,31.200000000000003,12,18,61.2,128.0,0.478125
2838,Terry McLaurin,Cover 2,15.600000000000001,0,13,28.6,63.0,0.45396825396825397
2839,Terry McLaurin,Cover 3,36.499999999999986,6,26,68.49999999999999,186.0,0.36827956989247307
2840,Terry McLaurin,Cover 4,14.9,6,13,33.900000000000006,79.0,0.429113924050633
2841,Terry McLaurin,Cover 6,0.0,0,0,0.0,17.0,0.0
2842,Terry McLaurin,Man Cover 2,10.000000000000002,0,6,16.0,33.0,0.48484848484848486
2843,Terry McLaurin,Prevent,0.0,0,0,0.0,19.0,0.0
2844,Terry McLaurin,Screen,7.8,0,15,22.8,50.0,0.456
2853,Tim Patrick,Combination,0.0,0,0,0.0,17.0,0.0
2854,Tim Patrick,Cover 0,1.3,12,3,16.3,12.0,1.3583333333333334
2855,Tim Patrick,Cover 1,27.6,6,14,47.60000000000001,117.0,0.4068376068376069
2856,Tim Patrick,Cover 2,4.0,0,3,7.0,46.0,0.15217391304347827
2857,Tim Patrick,Cover 3,13.8,12,12,37.800000000000004,128.0,0.29531250000000003
2858,Tim Patrick,Cover 4,13.100000000000001,6,8,27.099999999999998,56.0,0.4839285714285714
2859,Tim Patrick,Cover 6,6.100000000000001,0,6,12.1,14.0,0.8642857142857142
2860,Tim Patrick,Man Cover 2,5.9,0,5,10.9,28.0,0.3892857142857143
2863,Todd Gurley,Cover 2,0.9000000000000001,0,2,2.9000000000000004,29.0,0.1
2864,Todd Gurley,Cover 3,7.4,0,10,17.400000000000002,55.0,0.3163636363636364
2865,Todd Gurley,Cover 4,0.7000000000000001,0,4,4.7,28.0,0.16785714285714287
2866,Todd Gurley,Cover 6,1.0,0,1,2.0,8.0,0.25
2867,Todd Gurley,Man Cover 2,2.6,0,1,3.6,18.0,0.2
2868,Todd Gurley,Screen,2.1,0,4,6.1,18.0,0.33888888888888885
2871,Tommylee Lewis,Cover 6,0.0,0,0,0.0,1.0,0.0
2872,Tony Pollard,Cover 0,0.7000000000000001,6,1,7.7,4.0,1.925
2874,Tony Pollard,Cover 2,4.700000000000001,0,5,9.700000000000001,30.0,0.32333333333333336
2875,Tony Pollard,Cover 3,6.9,0,7,13.900000000000002,38.0,0.3657894736842106
2877,Tony Pollard,Cover 6,0.0,0,0,0.0,1.0,0.0
2878,Tony Pollard,Man Cover 2,1.0,0,1,2.0,9.0,0.2222222222222222
2879,Tony Pollard,Prevent,1.0,0,1,2.0,5.0,0.4
2880,Tony Pollard,Screen,4.5,0,9,13.499999999999998,20.0,0.6749999999999999
2882,Travis Fulgham,Cover 0,1.8,6,1,8.8,15.0,0.5866666666666667
2883,Travis Fulgham,Cover 1,6.200000000000001,0,6,12.200000000000001,84.0,0.14523809523809525
2884,Travis Fulgham,Cover 2,1.9000000000000001,0,1,2.9000000000000004,33.0,0.08787878787878789
2885,Travis Fulgham,Cover 3,24.200000000000003,12,15,51.199999999999996,104.0,0.4923076923076923
2886,Travis Fulgham,Cover 4,9.1,6,6,21.099999999999998,63.0,0.3349206349206349
2887,Travis Fulgham,Cover 6,1.8,0,1,2.8,4.0,0.7
2888,Travis Fulgham,Man Cover 2,6.8,0,4,10.8,26.0,0.4153846153846154
2889,Travis Fulgham,Prevent,0.0,0,0,0.0,6.0,0.0
2890,Travis Fulgham,Screen,1.3,0,3,4.300000000000001,15.0,0.28666666666666674
2894,Travis Homer,Cover 4,3.3000000000000003,0,5,8.3,18.0,0.46111111111111114
2895,Travis Homer,Man Cover 2,0.0,0,0,0.0,5.0,0.0
2897,Travis Kelce,Combination,2.6,12,2,16.6,17.0,0.9764705882352942
2898,Travis Kelce,Cover 0,4.300000000000001,0,3,7.3,17.0,0.4294117647058823
2899,Travis Kelce,Cover 1,24.0,0,18,42.00000000000001,101.0,0.41584158415841593
2900,Travis Kelce,Cover 2,21.300000000000004,12,16,49.3,60.0,0.8216666666666667
2901,Travis Kelce,Cover 3,41.19999999999999,6,28,75.19999999999999,129.0,0.5829457364341084
2902,Travis Kelce,Cover 4,49.9,30,39,118.9,117.0,1.0162393162393162
2903,Travis Kelce,Cover 6,2.2,0,3,5.199999999999999,14.0,0.3714285714285714
2904,Travis Kelce,Man Cover 2,21.6,0,11,32.6,42.0,0.7761904761904762
2905,Travis Kelce,Other,1.2000000000000002,6,2,9.200000000000001,16.0,0.5750000000000001
2906,Travis Kelce,Prevent,3.6,0,1,4.6,16.0,0.2875
2907,Travis Kelce,Screen,9.7,18,14,41.699999999999996,46.0,0.9065217391304347
2913,Tre'Quan Smith,Cover 1,11.8,12,9,32.800000000000004,77.0,0.425974025974026
2914,Tre'Quan Smith,Cover 2,0.2,6,1,7.2,62.0,0.11612903225806452
2915,Tre'Quan Smith,Cover 3,28.900000000000006,12,17,57.9,122.0,0.4745901639344262
2916,Tre'Quan Smith,Cover 4,6.100000000000001,6,6,18.1,48.0,0.3770833333333334
2917,Tre'Quan Smith,Man Cover 2,3.1000000000000005,0,3,6.1000000000000005,15.0,0.4066666666666667
2923,Trent Taylor,Combination,0.0,0,0,0.0,9.0,0.0
2924,Trent Taylor,Cover 1,3.6,0,4,7.6,40.0,0.19
2928,Trent Taylor,Cover 6,3.8000000000000003,0,2,5.800000000000001,8.0,0.7250000000000001
2929,Trent Taylor,Screen,-0.5000000000000001,0,2,1.5,11.0,0.13636363636363635
2936,Trey Burton,Cover 0,0.30000000000000004,0,1,1.3,6.0,0.21666666666666667
2937,Trey Burton,Cover 1,11.000000000000002,6,9,26.0,58.0,0.4482758620689655
2938,Trey Burton,Cover 2,3.3000000000000003,0,5,8.299999999999999,30.0,0.2766666666666666
2940,Trey Burton,Cover 4,5.5,0,6,11.5,30.0,0.38333333333333336
2941,Trey Burton,Cover 6,1.0,6,1,8.0,9.0,0.8888888888888888
2942,Trey Burton,Man Cover 2,2.8,0,2,4.8,13.0,0.3692307692307692
2943,Trey Burton,Prevent,0.1,0,1,1.1,11.0,0.1
2944,Trey Burton,Screen,0.0,0,2,2.0,28.0,0.07142857142857142
2945,Troy Fumagalli,Cover 1,0.4,0,1,1.4,12.0,0.11666666666666665
2950,Troymaine Pope,Cover 0,0.4,0,1,1.4,1.0,1.4
2957,Ty Johnson,Cover 0,0.8,0,1,1.8,1.0,1.8
2960,Ty Johnson,Cover 3,4.5,0,8,12.5,30.0,0.4166666666666667
2961,Ty Johnson,Prevent,0.0,0,0,0.0,2.0,0.0
2968,Tyler Boyd,Cover 0,1.8,0,2,3.8,12.0,0.31666666666666665
2969,Tyler Boyd,Cover 1,32.3,6,25,63.3,125.0,0.5064
2970,Tyler Boyd,Cover 2,4.700000000000001,0,6,10.700000000000001,49.0,0.21836734693877552
2971,Tyler Boyd,Cover 3,19.400000000000002,12,20,51.400000000000006,155.0,0.3316129032258065
2972,Tyler Boyd,Cover 4,11.6,0,12,23.6,88.0,0.2681818181818182
2973,Tyler Boyd,Cover 6,1.3,0,1,2.3,11.0,0.20909090909090908
2974,Tyler Boyd,Man Cover 2,2.6,6,2,10.600000000000001,18.0,0.588888888888889
2975,Tyler Boyd,Other,0.6000000000000001,0,1,1.6,12.0,0.13333333333333333
2976,Tyler Boyd,Prevent,1.0,0,1,2.0,15.0,0.13333333333333333
2977,Tyler Boyd,Screen,10.799999999999999,6,10,26.800000000000004,37.0,0.7243243243243245
2981,Tyler Conklin,Cover 3,9.1,6,9,24.1,70.0,0.3442857142857143
2983,Tyler Conklin,Man Cover 2,1.8,0,2,3.8,15.0,0.2533333333333333
2984,Tyler Conklin,Prevent,0.8,0,1,1.8,4.0,0.45
2988,Tyler Eifert,Combination,0.0,0,0,0.0,17.0,0.0
2989,Tyler Eifert,Cover 0,0.2,6,1,7.2,7.0,1.0285714285714287
2990,Tyler Eifert,Cover 1,7.0,0,8,15.0,116.0,0.12931034482758622
2991,Tyler Eifert,Cover 2,4.800000000000001,0,5,9.799999999999999,51.0,0.19215686274509802
2992,Tyler Eifert,Cover 3,13.8,0,12,25.799999999999997,88.0,0.29318181818181815
2993,Tyler Eifert,Cover 4,4.2,0,5,9.2,48.0,0.19166666666666665
2994,Tyler Eifert,Man Cover 2,3.7,6,3,12.7,13.0,0.9769230769230769
2997,Tyler Ervin,Cover 0,0.5,0,1,1.5,5.0,0.3
3001,Tyler Ervin,Cover 6,0.30000000000000004,0,1,1.3,1.0,1.3
3002,Tyler Ervin,Screen,4.800000000000001,0,5,9.8,12.0,0.8166666666666668
3003,Tyler Higbee,Cover 0,0.7,6,3,9.7,5.0,1.94
3004,Tyler Higbee,Cover 1,9.700000000000001,18,12,39.699999999999996,66.0,0.6015151515151514
3005,Tyler Higbee,Cover 2,5.6,0,6,11.6,27.0,0.42962962962962964
3006,Tyler Higbee,Cover 3,27.2,6,19,52.2,138.0,0.37826086956521743
3007,Tyler Higbee,Cover 4,3.4000000000000004,0,3,6.4,35.0,0.18285714285714286
3008,Tyler Higbee,Cover 6,3.1,0,1,4.1,3.0,1.3666666666666665
3009,Tyler Higbee,Prevent,1.0,0,1,2.0,4.0,0.5
3010,Tyler Higbee,Screen,2.3000000000000003,0,2,4.300000000000001,9.0,0.47777777777777786
3011,Tyler Johnson,Cover 0,0.0,0,0,0.0,2.0,0.0
3016,Tyler Johnson,Man Cover 2,2.4,0,2,4.4,15.0,0.29333333333333333
3020,Tyler Kroft,Cover 0,0.4,12,2,14.399999999999999,6.0,2.4
3026,Tyler Lockett,Cover 0,2.2,18,5,25.2,19.0,1.3263157894736841
3027,Tyler Lockett,Cover 1,25.1,18,22,65.1,140.0,0.46499999999999997
3028,Tyler Lockett,Cover 2,11.799999999999999,0,13,24.800000000000004,90.0,0.2755555555555556
3029,Tyler Lockett,Cover 3,29.199999999999996,6,28,63.2,171.0,0.3695906432748538
3030,Tyler Lockett,Cover 4,24.1,12,19,55.1,106.0,0.519811320754717
3031,Tyler Lockett,Cover 6,2.8000000000000003,0,2,4.800000000000001,16.0,0.30000000000000004
3032,Tyler Lockett,Man Cover 2,6.7,6,3,15.7,30.0,0.5233333333333333
3033,Tyler Lockett,Prevent,0.9,0,1,1.9,22.0,0.08636363636363636
3034,Tyler Lockett,Screen,5.000000000000001,0,8,13.0,45.0,0.28888888888888886
3036,Tyreek Hill,Combination,0.0,0,0,0.0,16.0,0.0
3037,Tyreek Hill,Cover 0,7.800000000000001,18,5,30.8,21.0,1.4666666666666668
3038,Tyreek Hill,Cover 1,49.5,24,22,95.49999999999999,108.0,0.8842592592592591
3039,Tyreek Hill,Cover 2,11.8,6,8,25.799999999999997,65.0,0.3969230769230769
3040,Tyreek Hill,Cover 3,42.7,24,25,91.69999999999999,137.0,0.6693430656934306
3041,Tyreek Hill,Cover 4,30.200000000000006,12,29,71.20000000000002,127.0,0.5606299212598427
3042,Tyreek Hill,Cover 6,3.1000000000000005,0,2,5.1000000000000005,14.0,0.3642857142857143
3043,Tyreek Hill,Man Cover 2,9.8,6,6,21.8,45.0,0.48444444444444446
3044,Tyreek Hill,Prevent,2.3000000000000003,0,1,3.3000000000000003,15.0,0.22000000000000003
3045,Tyreek Hill,Screen,10.100000000000001,6,13,29.099999999999998,54.0,0.5388888888888889
3047,Tyrie Cleveland,Cover 0,0.0,0,0,0.0,1.0,0.0
3053,Tyron Johnson,Cover 2,7.7,0,3,10.7,21.0,0.5095238095238095
3055,Tyron Johnson,Cover 4,2.6,0,4,6.6000000000000005,34.0,0.19411764705882353
3056,Tyron Johnson,Cover 6,2.6,6,1,9.6,7.0,1.3714285714285714
3057,Tyron Johnson,Man Cover 2,2.5,0,1,3.5,7.0,0.5
3058,Tyron Johnson,Prevent,5.5,0,1,6.5,8.0,0.8125
3061,Van Jefferson,Cover 0,0.0,0,0,0.0,5.0,0.0
3062,Van Jefferson,Cover 1,10.600000000000001,6,9,25.599999999999998,46.0,0.5565217391304348
3064,Van Jefferson,Cover 3,13.600000000000001,0,12,25.6,51.0,0.5019607843137255
3067,Van Jefferson,Man Cover 2,0.8,0,1,1.8,7.0,0.2571428571428572
3070,Vance McDonald,Cover 2,4.0,0,4,8.0,31.0,0.25806451612903225
3079,Vyncint Smith,Cover 6,1.3,0,1,2.3,1.0,2.3
3080,Wayne Gallman,Cover 0,0.0,0,0,0.0,2.0,0.0
3083,Wayne Gallman,Cover 3,5.2,0,6,11.2,49.0,0.22857142857142856
3084,Wayne Gallman,Cover 4,4.7,0,5,9.700000000000001,19.0,0.5105263157894737
3085,Wayne Gallman,Cover 6,0.2,0,1,1.2,7.0,0.17142857142857143
3086,Wayne Gallman,Screen,0.4999999999999999,0,6,6.5,18.0,0.3611111111111111
3089,Will Dissly,Cover 2,3.9000000000000004,0,4,7.8999999999999995,34.0,0.23235294117647057
3090,Will Dissly,Cover 3,9.9,6,10,25.9,63.0,0.4111111111111111
3091,Will Dissly,Cover 4,6.699999999999999,0,6,12.7,32.0,0.396875
3094,Will Fuller V,Cover 0,1.1,0,1,2.1,14.0,0.15
3095,Will Fuller V,Cover 1,39.699999999999996,30,17,86.7,122.0,0.7106557377049181
3096,Will Fuller V,Cover 2,10.0,6,4,20.0,47.0,0.425531914893617
3097,Will Fuller V,Cover 3,25.0,12,17,54.0,107.0,0.5046728971962616
3098,Will Fuller V,Cover 4,5.5,6,6,17.5,41.0,0.4268292682926829
3099,Will Fuller V,Cover 6,1.2000000000000002,0,1,2.2,9.0,0.24444444444444446
3100,Will Fuller V,Man Cover 2,2.7,0,2,4.7,9.0,0.5222222222222223
3101,Will Fuller V,Screen,6.5,0,7,13.5,25.0,0.54
3103,Willie Snead IV,Combination,0.9,0,1,1.9,9.0,0.2111111111111111
3104,Willie Snead IV,Cover 1,7.800000000000001,6,10,23.799999999999997,55.0,0.4327272727272727
3106,Willie Snead IV,Cover 3,22.300000000000004,6,18,46.3,96.0,0.4822916666666666
3107,Willie Snead IV,Cover 4,11.499999999999998,0,8,19.5,61.0,0.319672131147541
3108,Willie Snead IV,Cover 6,2.4000000000000004,0,1,3.4000000000000004,8.0,0.42500000000000004
3109,Willie Snead IV,Man Cover 2,0.0,0,0,0.0,4.0,0.0
3110,Willie Snead IV,Prevent,0.9,0,1,1.9,12.0,0.15833333333333333
3112,Zach Ertz,Combination,0.0,0,0,0.0,6.0,0.0
3113,Zach Ertz,Cover 0,1.1,6,2,9.1,10.0,0.9099999999999999
3114,Zach Ertz,Cover 1,7.800000000000001,0,11,18.800000000000004,105.0,0.1790476190476191
3115,Zach Ertz,Cover 2,0.0,0,0,0.0,30.0,0.0
3116,Zach Ertz,Cover 3,9.900000000000002,0,9,18.9,82.0,0.23048780487804876
3117,Zach Ertz,Cover 4,9.700000000000001,0,8,17.699999999999996,66.0,0.26818181818181813
3118,Zach Ertz,Man Cover 2,0.9000000000000001,0,2,2.9000000000000004,19.0,0.15263157894736845
3121,Zach Pascal,Cover 0,1.6,12,3,16.6,9.0,1.8444444444444446
3122,Zach Pascal,Cover 1,22.100000000000005,18,14,54.1,112.0,0.4830357142857143
3123,Zach Pascal,Cover 2,1.9000000000000001,0,2,3.9000000000000004,60.0,0.065
3124,Zach Pascal,Cover 3,20.8,6,11,37.800000000000004,118.0,0.3203389830508475
3125,Zach Pascal,Cover 4,8.700000000000001,0,8,16.7,62.0,0.2693548387096774
3126,Zach Pascal,Man Cover 2,3.4000000000000004,0,2,5.4,24.0,0.225
3127,Zach Pascal,Prevent,1.0,0,1,2.0,17.0,0.11764705882352941
3128,Zach Pascal,Screen,6.699999999999999,0,7,13.7,40.0,0.34249999999999997
3138,Zay Jones,Cover 4,4.7,0,3,7.7,36.0,0.2138888888888889
3139,Zay Jones,Cover 6,1.2000000000000002,0,2,3.2,4.0,0.8
3140,Zay Jones,Screen,0.7000000000000001,0,2,2.7,7.0,0.38571428571428573
