,team,playerName,blockingSchemeType_descr,touch,FP_yards,FP_TD,FP_fumbleLost,FP_total,FP/Touch
920,CAR,Shi Smith,Zone,1,-0.30000000000000004,0,0,-0.30000000000000004,-0.30000000000000004
921,MIA,Sony Michel,Duo,50,17.5,12,0,29.5,0.59
922,MIA,Sony Michel,Pull Across,14,3.7000000000000006,0,0,3.7000000000000006,0.26428571428571435
923,MIA,Sony Michel,Split Zone,22,6.3999999999999995,0,0,6.3999999999999995,0.2909090909090909
924,MIA,Sony Michel,Zone,148,64.89999999999999,12,-1,75.89999999999996,0.5128378378378375
925,CIN,Stanley Morgan,Zone,1,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
926,NYG,Sterling Shepard,Zone,1,-0.9,0,0,-0.9,-0.9
927,BUF,Tavon Austin,Pull Outside Numbers,1,0.8,0,0,0.8,0.8
928,BUF,Tavon Austin,Zone,2,1.3000000000000003,0,0,1.3000000000000003,0.6500000000000001
929,WAS,Taylor Heinicke,Pass Protection,30,22.5,6,0,28.5,0.95
930,WAS,Taylor Heinicke,Pull Across,4,1.7000000000000002,0,0,1.7000000000000002,0.42500000000000004
931,WAS,Taylor Heinicke,Slide Left,4,1.8,0,0,1.8,0.45
932,WAS,Taylor Heinicke,Slide Right,2,0.9000000000000001,0,0,0.9000000000000001,0.45000000000000007
933,WAS,Taylor Heinicke,Split Zone,2,2.2,0,0,2.2,1.1
934,WAS,Taylor Heinicke,Zone,18,2.1999999999999993,0,0,2.1999999999999993,0.12222222222222218
935,NO,Taysom Hill,Pass Protection,10,9.200000000000001,0,0,9.200000000000001,0.9200000000000002
936,NO,Taysom Hill,Pull 2,1,0.2,0,0,0.2,0.2
937,NO,Taysom Hill,Pull Across,35,15.400000000000002,24,0,39.400000000000006,1.125714285714286
938,NO,Taysom Hill,Pull Front,1,0.0,0,0,0.0,0.0
939,NO,Taysom Hill,Pull Outside Numbers,3,4.9,6,0,10.9,3.6333333333333333
940,NO,Taysom Hill,Slide Left,3,1.1,0,0,1.1,0.3666666666666667
941,NO,Taysom Hill,Slide Right,1,0.9,0,0,0.9,0.9
942,NO,Taysom Hill,Split Zone,2,1.7000000000000002,0,0,1.7000000000000002,0.8500000000000001
943,NO,Taysom Hill,Zone,14,4.000000000000001,0,0,4.000000000000001,0.28571428571428575
944,MIA,Teddy Bridgewater,Pass Protection,13,8.9,6,-1,13.899999999999999,1.0692307692307692
945,MIA,Teddy Bridgewater,Pull Across,1,0.8,0,0,0.8,0.8
946,MIA,Teddy Bridgewater,Slide Left,1,0.2,0,0,0.2,0.2
947,MIA,Teddy Bridgewater,Zone,15,0.7,6,0,6.700000000000001,0.4466666666666667
948,WAS,Terry McLaurin,False Pull,1,1.2000000000000002,0,0,1.2000000000000002,1.2000000000000002
949,NYJ,Tevin Coleman,Duo,2,1.2000000000000002,0,0,1.2000000000000002,0.6000000000000001
950,NYJ,Tevin Coleman,Pull 2,1,0.2,0,0,0.2,0.2
951,NYJ,Tevin Coleman,Pull Across,18,8.299999999999999,0,0,8.299999999999999,0.461111111111111
952,NYJ,Tevin Coleman,Pull Front,6,5.2,0,0,5.2,0.8666666666666667
953,NYJ,Tevin Coleman,Pull Outside Numbers,2,-0.09999999999999998,0,0,-0.09999999999999998,-0.04999999999999999
954,NYJ,Tevin Coleman,Split Zone,10,6.000000000000001,0,0,6.000000000000001,0.6000000000000001
955,NYJ,Tevin Coleman,Zone,45,16.3,0,0,16.3,0.3622222222222222
956,DET,Tim Boyle,Pass Protection,1,1.4000000000000001,0,0,1.4000000000000001,1.4000000000000001
957,DET,Tim Boyle,Zone,1,-0.1,0,0,-0.1,-0.1
958,TB,Tom Brady,Pass Protection,11,7.6,0,-1,6.6,0.6
959,TB,Tom Brady,Zone,18,0.5000000000000001,12,0,12.500000000000004,0.6944444444444446
960,CAR,Tommy Tremble,Pull Across,1,0.4,0,0,0.4,0.4
961,CAR,Tommy Tremble,Zone,2,0.7000000000000001,6,0,6.7,3.35
962,DAL,Tony Pollard,Duo,18,6.900000000000001,0,0,6.900000000000001,0.3833333333333334
963,DAL,Tony Pollard,False Pull,1,0.2,0,0,0.2,0.2
964,DAL,Tony Pollard,Pass Protection,2,1.3000000000000003,0,0,1.3000000000000003,0.6500000000000001
965,DAL,Tony Pollard,Pull 2,7,2.8000000000000003,0,0,2.8000000000000003,0.4
966,DAL,Tony Pollard,Pull Across,17,10.2,0,0,10.2,0.6
967,DAL,Tony Pollard,Pull Outside Numbers,7,10.600000000000001,6,0,16.6,2.3714285714285714
968,DAL,Tony Pollard,Split Zone,8,4.7,0,0,4.7,0.5875
969,DAL,Tony Pollard,Zone,74,38.3,6,0,44.3,0.5986486486486486
970,KC,Travis Kelce,False Pull,1,-0.1,0,0,-0.1,-0.1
971,KC,Travis Kelce,Pull Across,1,0.4,6,0,6.4,6.4
972,JAX,Trevor Lawrence,Pass Protection,26,20.8,6,0,26.8,1.0307692307692309
973,JAX,Trevor Lawrence,Pull Across,2,1.3000000000000003,0,0,1.3000000000000003,0.6500000000000001
974,JAX,Trevor Lawrence,Screen,1,0.8,0,0,0.8,0.8
975,JAX,Trevor Lawrence,Slide Left,3,0.9,0,0,0.9,0.3
976,JAX,Trevor Lawrence,Slide Right,2,0.4,0,0,0.4,0.2
977,JAX,Trevor Lawrence,Split Zone,5,0.6000000000000002,0,0,0.6000000000000002,0.12000000000000004
978,JAX,Trevor Lawrence,Zone,34,8.500000000000002,6,0,14.500000000000002,0.42647058823529416
979,CHI,Trevor Siemian,Pass Protection,3,2.2,6,0,8.2,2.733333333333333
980,CHI,Trevor Siemian,Zone,6,-0.2,0,0,-0.2,-0.03333333333333333
981,SF,Trey Lance,Pass Protection,13,8.6,0,0,8.6,0.6615384615384615
982,SF,Trey Lance,Pull 2,3,0.8,0,0,0.8,0.26666666666666666
983,SF,Trey Lance,Pull Across,8,3.2,0,0,3.2,0.4
984,SF,Trey Lance,Pull Outside Numbers,1,0.1,6,0,6.1,6.1
985,SF,Trey Lance,Slide Left,2,1.8,0,0,1.8,0.9
986,SF,Trey Lance,Slide Right,1,1.1,0,0,1.1,1.1
987,SF,Trey Lance,Zone,10,1.2000000000000004,0,0,1.2000000000000004,0.12000000000000004
988,MIA,Tua Tagovailoa,Pass Protection,12,8.399999999999999,0,0,8.399999999999999,0.6999999999999998
989,MIA,Tua Tagovailoa,Pull Across,1,0.5,0,0,0.5,0.5
990,MIA,Tua Tagovailoa,Slide Left,4,2.4,0,0,2.4,0.6
991,MIA,Tua Tagovailoa,Slide Right,2,0.9000000000000001,0,0,0.9000000000000001,0.45000000000000007
992,MIA,Tua Tagovailoa,Split Zone,1,0.30000000000000004,6,0,6.3,6.3
993,MIA,Tua Tagovailoa,Zone,22,0.30000000000000016,12,0,12.3,0.5590909090909091
994,NE,Ty Montgomery,Duo,3,2.1,0,0,2.1,0.7000000000000001
995,NE,Ty Montgomery,Pass Protection,1,0.8,0,0,0.8,0.8
996,NE,Ty Montgomery,Pull Across,2,0.6,0,0,0.6,0.3
997,NE,Ty Montgomery,Split Zone,1,0.0,0,0,0.0,0.0
998,NE,Ty Montgomery,Zone,8,0.9,0,0,0.9,0.1125
999,CIN,Tyler Boyd,Zone,3,2.6,0,0,2.6,0.8666666666666667
1000,BAL,Tyler Huntley,Pass Protection,22,19.0,12,-1,30.0,1.3636363636363635
1001,BAL,Tyler Huntley,Pull 2,7,3.9000000000000004,0,0,3.9000000000000004,0.5571428571428572
1002,BAL,Tyler Huntley,Pull Across,7,4.300000000000001,0,0,4.300000000000001,0.6142857142857144
1003,BAL,Tyler Huntley,Screen,1,0.5,0,0,0.5,0.5
1004,BAL,Tyler Huntley,Slide Right,2,0.4,0,0,0.4,0.2
1005,BAL,Tyler Huntley,Zone,8,1.3,0,0,1.3,0.1625
1006,SEA,Tyler Lockett,Zone,2,0.9000000000000001,0,0,0.9000000000000001,0.45000000000000007
1007,MIA,Tyreek Hill,False Pull,2,1.6,0,0,1.6,0.8
1008,MIA,Tyreek Hill,Pull 2,1,3.3000000000000003,0,0,3.3000000000000003,3.3000000000000003
1009,MIA,Tyreek Hill,Split Zone,1,0.2,0,0,0.2,0.2
1010,MIA,Tyreek Hill,Zone,6,4.3,0,0,4.3,0.7166666666666667
1011,NYG,Tyrod Taylor,Pass Protection,10,9.200000000000001,18,0,27.2,2.7199999999999998
1012,NYG,Tyrod Taylor,Pull Across,2,0.0,0,0,0.0,0.0
1013,NYG,Tyrod Taylor,Slide Left,3,3.9000000000000004,0,0,3.9000000000000004,1.3
1014,NYG,Tyrod Taylor,Zone,4,2.0,0,0,2.0,0.5
1015,LAR,Van Jefferson,Wham,1,1.0,0,0,1.0,1.0
1016,LAR,Van Jefferson,Zone,2,2.5,0,0,2.5,1.25
1017,ARI,Zach Ertz,Zone,1,0.4,0,0,0.4,0.4
1018,PHI,Zach Pascal,Zone,2,2.1,0,0,2.1,1.05
1019,NYJ,Zach Wilson,Pass Protection,13,15.700000000000001,6,0,21.7,1.669230769230769
1020,NYJ,Zach Wilson,Pull Across,1,0.2,0,0,0.2,0.2
1021,NYJ,Zach Wilson,Pull Front,1,-0.30000000000000004,0,0,-0.30000000000000004,-0.30000000000000004
1022,NYJ,Zach Wilson,Slide Left,2,2.3,0,0,2.3,1.15
1023,NYJ,Zach Wilson,Zone,12,0.6000000000000001,18,0,18.599999999999998,1.5499999999999998
1024,BUF,Zack Moss,Duo,3,1.1,0,0,1.1,0.3666666666666667
1025,BUF,Zack Moss,Pass Protection,9,5.7,0,0,5.7,0.6333333333333333
1026,BUF,Zack Moss,Pull 2,5,1.1,0,0,1.1,0.22000000000000003
1027,BUF,Zack Moss,Pull Across,11,3.8,12,0,15.8,1.4363636363636365
1028,BUF,Zack Moss,Pull Front,1,1.7000000000000002,0,0,1.7000000000000002,1.7000000000000002
1029,BUF,Zack Moss,Pull Outside Numbers,3,1.2000000000000002,6,0,7.2,2.4
1030,BUF,Zack Moss,Split Zone,22,7.3999999999999995,0,0,7.3999999999999995,0.33636363636363636
1031,BUF,Zack Moss,Wham,1,-0.1,0,0,-0.1,-0.1
1032,BUF,Zack Moss,Zone,42,12.6,6,0,18.599999999999998,0.4428571428571428
1033,JAX,Zay Jones,Zone,2,0.30000000000000004,0,0,0.30000000000000004,0.15000000000000002
